2022-01-26 15:33:20 INFO  edu.ncat.susman.jnetpcap.worker.TrafficFlowWorker    Pcap is listening...
2022-01-26 15:33:41 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 46 flow
2022-01-26 15:33:41 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 45 flow
2022-01-26 15:33:41 DEBUG cic.cs.unb.ca.jnetpcap.FlowGenerator    FlagFIN current has 45 flow
2022-01-26 15:35:29 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.127: 1
2022-01-26 15:35:29 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.243: 1
2022-01-26 15:35:30 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.127: 1
2022-01-26 15:35:30 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.240: 1
2022-01-26 15:35:30 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.135: 1
2022-01-26 15:35:30 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.139: 1
2022-01-26 15:35:30 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.227: 1
2022-01-26 15:35:30 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.193: 1
2022-01-26 15:35:30 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.152: 1
2022-01-26 15:35:30 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.194: 1
2022-01-26 15:35:30 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.245: 1
2022-01-26 15:35:31 INFO  edu.ncat.susman.server.DetectionWorker    192.168.1.99 - 192.168.1.111: 1
