192.168.1.202-224.0.0.251-5353-5353-17,192.168.1.202,5353,224.0.0.251,5353,17,19/01/1970 08:03:26 PM,1004,2,0,470.0,0.0,235.0,235.0,235.0,0.0,0,0,0,0,468127.4900398407,1992.0318725099603,1004.0,0.0,1004.0,1004.0,1004.0,1004.0,0.0,1004.0,1004.0,0,0,0,0,0,0,0,0,0,16,0,1992.0318725099603,0.0,235.0,235.0,235.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,352.5,235.0,0.0,0,0,0,0,0,0,1,235,0,0,0,0,1,8,0,0,0,0,8.227032707425E11,1.1634781218728774E12,1.645406540481E12,1004.0,NeedManualLabel
192.168.1.230-224.0.0.251-5353-5353-17,192.168.1.230,5353,224.0.0.251,5353,17,19/01/1970 08:03:26 PM,1004,2,0,152.0,0.0,76.0,76.0,76.0,0.0,0,0,0,0,151394.42231075699,1992.0318725099603,1004.0,0.0,1004.0,1004.0,1004.0,1004.0,0.0,1004.0,1004.0,0,0,0,0,0,0,0,0,0,16,0,1992.0318725099603,0.0,76.0,76.0,76.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,114.0,76.0,0.0,0,0,0,0,0,0,1,76,0,0,0,0,1,8,0,0,0,0,8.22703270743E11,1.1634781218735845E12,1.645406540482E12,1004.0,NeedManualLabel
192.168.1.89-91.189.92.38-47604-443-6,192.168.1.89,47604,91.189.92.38,443,6,19/01/1970 08:03:26 PM,103,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19417.47572815534,103.0,0.0,103.0,103.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,9708.73786407767,9708.73786407767,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,0,0,32,0,0,0,0,1.645406541675E12,0.0,1.645406541675E12,1.645406541675E12,NeedManualLabel
192.168.1.99-209.18.47.62-33292-53-17,192.168.1.99,33292,209.18.47.62,53,17,19/01/1970 08:03:26 PM,23,3,3,132.0,309.0,44.0,44.0,44.0,0.0,103.0,103.0,103.0,0.0,1.917391304347826E7,260869.5652173913,4.6,9.181503144910423,21.0,0.0,1.0,0.5,0.7071067811865476,1.0,0.0,1.0,0.5,0.7071067811865476,1.0,0.0,0,0,0,0,24,24,130434.78260869565,130434.78260869565,44.0,103.0,69.28571428571428,31.53682654566608,994.5714285714288,0,0,0,0,0,0,0,0,1.0,80.83333333333333,44.0,103.0,0,0,0,441,6,19173913,0,22,0,51,0,0,2,8,0,0,0,0,1.645406556987E12,0.0,1.645406556987E12,1.645406556987E12,NeedManualLabel
192.168.1.99-209.18.47.63-43367-53-17,192.168.1.99,43367,209.18.47.63,53,17,19/01/1970 08:03:26 PM,27,3,3,132.0,309.0,44.0,44.0,44.0,0.0,103.0,103.0,103.0,0.0,1.6333333333333334E7,222222.22222222222,5.4,10.96813566655701,25.0,0.0,1.0,0.5,0.7071067811865476,1.0,0.0,1.0,0.5,0.7071067811865476,1.0,0.0,0,0,0,0,24,24,111111.11111111111,111111.11111111111,44.0,103.0,69.28571428571428,31.53682654566608,994.5714285714288,0,0,0,0,0,0,0,0,1.0,80.83333333333333,44.0,103.0,0,0,0,441,6,16333333,0,22,0,51,0,0,2,8,0,0,0,0,1.645406556987E12,0.0,1.645406556987E12,1.645406556987E12,NeedManualLabel
192.168.1.99-192.168.1.197-38453-199-6,192.168.1.99,38453,192.168.1.197,199,6,19/01/1970 08:03:26 PM,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,1.645406557063E12,0.0,1.645406557063E12,1.645406557063E12,NeedManualLabel
192.168.1.99-192.168.1.184-38453-199-6,192.168.1.99,38453,192.168.1.184,199,6,19/01/1970 08:03:26 PM,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,1.645406557063E12,0.0,1.645406557063E12,1.645406557063E12,NeedManualLabel
192.168.1.99-192.168.1.230-38453-199-6,192.168.1.99,38453,192.168.1.230,199,6,19/01/1970 08:03:26 PM,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,NaN,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1024,0,0,24,0,0,0,0,1.645406557063E12,0.0,1.645406557063E12,1.645406557063E12,NeedManualLabel
192.168.1.99-192.168.1.154-38453-199-6,192.168.1.99,38453,192.168.1.154,199,6,19/01/1970 08:03:26 PM,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,1.645406557063E12,0.0,1.645406557063E12,1.645406557063E12,NeedManualLabel
192.168.1.99-192.168.1.233-38453-199-6,192.168.1.99,38453,192.168.1.233,199,6,19/01/1970 08:03:26 PM,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,1.645406557063E12,0.0,1.645406557063E12,1.645406557063E12,NeedManualLabel
192.168.1.99-192.168.1.197-38453-3389-6,192.168.1.99,38453,192.168.1.197,3389,6,19/01/1970 08:03:26 PM,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,1.645406557067E12,0.0,1.645406557067E12,1.645406557067E12,NeedManualLabel
192.168.1.99-192.168.1.230-38453-3389-6,192.168.1.99,38453,192.168.1.230,3389,6,19/01/1970 08:03:26 PM,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,NaN,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1024,0,0,24,0,0,0,0,1.645406557067E12,0.0,1.645406557067E12,1.645406557067E12,NeedManualLabel
192.168.1.99-192.168.1.184-38453-3389-6,192.168.1.99,38453,192.168.1.184,3389,6,19/01/1970 08:03:26 PM,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,1.645406557067E12,0.0,1.645406557067E12,1.645406557067E12,NeedManualLabel
192.168.1.99-192.168.1.233-38453-3389-6,192.168.1.99,38453,192.168.1.233,3389,6,19/01/1970 08:03:26 PM,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,1.645406557067E12,0.0,1.645406557067E12,1.645406557067E12,NeedManualLabel
192.168.1.99-192.168.1.154-38453-3389-6,192.168.1.99,38453,192.168.1.154,3389,6,19/01/1970 08:03:26 PM,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,1.645406557067E12,0.0,1.645406557067E12,1.645406557067E12,NeedManualLabel
192.168.1.99-192.168.1.230-38453-23-6,192.168.1.99,38453,192.168.1.230,23,6,19/01/1970 08:03:26 PM,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,NaN,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1024,0,0,24,0,0,0,0,1.645406557071E12,0.0,1.645406557071E12,1.645406557071E12,NeedManualLabel
192.168.1.99-192.168.1.154-38453-23-6,192.168.1.99,38453,192.168.1.154,23,6,19/01/1970 08:03:26 PM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,1.645406557071E12,0.0,1.645406557071E12,1.645406557071E12,NeedManualLabel
192.168.1.99-192.168.1.184-38453-23-6,192.168.1.99,38453,192.168.1.184,23,6,19/01/1970 08:03:26 PM,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,1.645406557071E12,0.0,1.645406557071E12,1.645406557071E12,NeedManualLabel
192.168.1.99-192.168.1.233-38453-23-6,192.168.1.99,38453,192.168.1.233,23,6,19/01/1970 08:03:26 PM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,1.645406557071E12,0.0,1.645406557071E12,1.645406557071E12,NeedManualLabel
192.168.1.99-192.168.1.197-38453-23-6,192.168.1.99,38453,192.168.1.197,23,6,19/01/1970 08:03:26 PM,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,1.645406557071E12,0.0,1.645406557071E12,1.645406557071E12,NeedManualLabel
192.168.1.99-192.168.1.230-38453-22-6,192.168.1.99,38453,192.168.1.230,22,6,19/01/1970 08:03:26 PM,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,NaN,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1024,0,0,24,0,0,0,0,1.645406557075E12,0.0,1.645406557075E12,1.645406557075E12,NeedManualLabel
192.168.1.99-192.168.1.197-38453-22-6,192.168.1.99,38453,192.168.1.197,22,6,19/01/1970 08:03:26 PM,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,44,24,1000000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,64240,0,20,0,0,0,0,1.645406557075E12,0.0,1.645406557075E12,1.645406557075E12,NeedManualLabel
192.168.1.99-192.168.1.233-38453-22-6,192.168.1.99,38453,192.168.1.233,22,6,19/01/1970 08:03:26 PM,2,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1.0,1.4142135623730951,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,44,24,1000000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,64240,0,20,0,0,0,0,1.645406557075E12,0.0,1.645406557075E12,1.645406557075E12,NeedManualLabel
