192.168.1.137-192.168.1.89-50551-1883-6,192.168.1.137,50551,192.168.1.89,1883,6,20/01/1970 04:03:39 AM,939,4,2,30.0,6.0,28.0,0.0,7.5,13.69914839202301,4.0,2.0,3.0,1.4142135623730951,38338.65814696486,6389.776357827476,187.8,417.1387059480336,934.0,1.0,939.0,313.0,537.8020081777307,934.0,2.0,936.0,936.0,0.0,936.0,936.0,1,0,0,0,128,64,4259.850905218317,2129.9254526091586,0.0,28.0,5.428571428571428,10.04750620564033,100.95238095238095,0,0,0,4,6,0,0,0,0.0,6.333333333333333,7.5,3.0,0,0,0,36,4,38379,0,5,0,1,2008,509,1,32,0,0,0,0,1.674219478478E12,0.0,1.674219478478E12,1.674219478478E12,NeedManualLabel
192.168.1.227-192.168.1.89-45839-1883-6,192.168.1.227,45839,192.168.1.89,1883,6,20/01/1970 04:03:39 AM,1,2,1,14.0,4.0,14.0,0.0,7.0,9.899494936611665,4.0,4.0,4.0,0.0,1.8E7,3000000.0,0.5,0.7071067811865476,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,64,32,2000000.0,1000000.0,0.0,14.0,8.0,7.118052168020874,50.666666666666664,0,0,0,2,3,0,0,0,0.0,10.666666666666666,7.0,4.0,0,0,0,0,0,0,0,4,0,1,2008,509,0,32,0,0,0,0,1.674219480237E12,0.0,1.674219480237E12,1.674219480237E12,NeedManualLabel
192.168.1.194-192.168.1.89-38223-1883-6,192.168.1.194,38223,192.168.1.89,1883,6,20/01/1970 04:03:39 AM,1,2,1,28.0,4.0,28.0,0.0,14.0,19.79898987322333,4.0,4.0,4.0,0.0,3.2E7,3000000.0,0.5,0.7071067811865476,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,64,32,2000000.0,1000000.0,0.0,28.0,15.0,15.0996688705415,228.0,0,0,0,2,3,0,0,0,0.0,20.0,14.0,4.0,0,0,0,0,0,0,0,9,0,1,2008,509,0,32,0,0,0,0,1.674219480253E12,0.0,1.674219480253E12,1.674219480253E12,NeedManualLabel
192.168.1.240-192.168.1.89-34097-1883-6,192.168.1.240,34097,192.168.1.89,1883,6,20/01/1970 04:03:39 AM,1,2,1,28.0,4.0,28.0,0.0,14.0,19.79898987322333,4.0,4.0,4.0,0.0,3.2E7,3000000.0,0.5,0.7071067811865476,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,64,32,2000000.0,1000000.0,0.0,28.0,15.0,15.0996688705415,228.0,0,0,0,2,3,0,0,0,0.0,20.0,14.0,4.0,0,0,0,0,0,0,0,9,0,1,2008,509,0,32,0,0,0,0,1.674219480775E12,0.0,1.674219480775E12,1.674219480775E12,NeedManualLabel
192.168.1.134-192.168.1.89-34195-1883-6,192.168.1.134,34195,192.168.1.89,1883,6,20/01/1970 04:03:39 AM,45,4,3,42.0,10.0,30.0,0.0,10.5,14.177446878757825,4.0,2.0,3.3333333333333335,1.1547005383792515,1155555.5555555555,155555.55555555553,7.5,17.885748516626304,44.0,0.0,45.0,15.0,25.11971337416094,44.0,0.0,44.0,22.0,31.11269837220809,44.0,0.0,1,0,0,0,128,96,88888.88888888889,66666.66666666666,0.0,30.0,8.0,10.085350054127309,101.71428571428571,0,0,0,5,7,0,0,0,0.0,9.142857142857142,10.5,3.3333333333333335,0,0,0,52,5,1155555,0,6,0,1,2008,509,1,32,0,0,0,0,1.674219481671E12,0.0,1.674219481671E12,1.674219481671E12,NeedManualLabel
192.168.1.228-192.168.1.89-41511-1883-6,192.168.1.228,41511,192.168.1.89,1883,6,20/01/1970 04:03:39 AM,1,2,1,14.0,4.0,14.0,0.0,7.0,9.899494936611665,4.0,4.0,4.0,0.0,1.8E7,3000000.0,0.5,0.7071067811865476,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,64,32,2000000.0,1000000.0,0.0,14.0,8.0,7.118052168020874,50.666666666666664,0,0,0,2,3,0,0,0,0.0,10.666666666666666,7.0,4.0,0,0,0,0,0,0,0,4,0,1,2008,509,0,32,0,0,0,0,1.67421948258E12,0.0,1.67421948258E12,1.67421948258E12,NeedManualLabel
192.168.1.228-172.107.84.94-34687-123-17,192.168.1.228,34687,172.107.84.94,123,17,20/01/1970 04:03:39 AM,51,1,1,48.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,0.0,1882352.9411764706,39215.686274509804,51.0,0.0,51.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,19607.843137254902,19607.843137254902,48.0,48.0,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,72.0,48.0,48.0,0,0,0,0,0,0,0,24,0,24,0,0,0,8,0,0,0,0,1.674219482797E12,0.0,1.674219482797E12,1.674219482797E12,NeedManualLabel
192.168.1.205-192.168.1.89-55759-1883-6,192.168.1.205,55759,192.168.1.89,1883,6,20/01/1970 04:03:39 AM,0,2,1,28.0,4.0,28.0,0.0,14.0,19.79898987322333,4.0,4.0,4.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,64,32,0.0,0.0,0.0,28.0,15.0,15.0996688705415,228.0,0,0,0,2,3,0,0,0,0.0,20.0,14.0,4.0,0,0,0,0,0,0,0,9,0,1,2008,509,0,32,0,0,0,0,1.674219483006E12,0.0,1.674219483006E12,1.674219483006E12,NeedManualLabel
192.168.1.193-192.168.1.89-34581-1883-6,192.168.1.193,34581,192.168.1.89,1883,6,20/01/1970 04:03:39 AM,1,2,1,27.0,4.0,27.0,0.0,13.5,19.091883092036785,4.0,4.0,4.0,0.0,3.1E7,3000000.0,0.5,0.7071067811865476,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,64,32,2000000.0,1000000.0,0.0,27.0,14.5,14.52583904633395,211.0,0,0,0,2,3,0,0,0,0.0,19.333333333333332,13.5,4.0,0,0,0,0,0,0,0,9,0,1,2008,509,0,32,0,0,0,0,1.674219483045E12,0.0,1.674219483045E12,1.674219483045E12,NeedManualLabel
192.168.1.154-192.168.1.89-59273-1883-6,192.168.1.154,59273,192.168.1.89,1883,6,20/01/1970 04:03:39 AM,1,2,1,14.0,4.0,14.0,0.0,7.0,9.899494936611665,4.0,4.0,4.0,0.0,1.8E7,3000000.0,0.5,0.7071067811865476,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,64,32,2000000.0,1000000.0,0.0,14.0,8.0,7.118052168020874,50.666666666666664,0,0,0,2,3,0,0,0,0.0,10.666666666666666,7.0,4.0,0,0,0,0,0,0,0,4,0,1,2008,509,0,32,0,0,0,0,1.674219483294E12,0.0,1.674219483294E12,1.674219483294E12,NeedManualLabel
