192.168.1.205-192.168.1.89-50045-1883-6,192.168.1.205,50045,192.168.1.89,1883,6,20/01/1970 05:51:02 AM,1,2,1,27.0,4.0,27.0,0.0,13.5,19.091883092036785,4.0,4.0,4.0,0.0,3.1E7,3000000.0,0.5,0.7071067811865476,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,64,32,2000000.0,1000000.0,0.0,27.0,14.5,14.52583904633395,211.0,0,0,0,2,3,0,0,0,0.0,19.333333333333332,13.5,4.0,0,0,0,0,0,0,0,9,0,1,2008,509,0,32,0,0,0,0,1.68066201472E12,0.0,1.68066201472E12,1.68066201472E12,NeedManualLabel
192.168.1.134-192.168.1.89-43049-1883-6,192.168.1.134,43049,192.168.1.89,1883,6,20/01/1970 05:51:02 AM,3,4,3,42.0,10.0,30.0,0.0,10.5,14.177446878757825,4.0,2.0,3.3333333333333335,1.1547005383792515,1.7333333333333332E7,2333333.3333333335,0.5,0.5477225575051661,1.0,0.0,3.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1,0,0,0,128,96,1333333.3333333333,1000000.0,0.0,30.0,8.0,10.085350054127309,101.71428571428571,0,0,0,5,7,0,0,0,0.0,9.142857142857142,10.5,3.3333333333333335,0,0,0,52,5,17333333,0,6,0,1,2008,509,1,32,0,0,0,0,1.680662016754E12,0.0,1.680662016754E12,1.680662016754E12,NeedManualLabel
192.168.1.204-192.168.1.89-59899-1883-6,192.168.1.204,59899,192.168.1.89,1883,6,20/01/1970 05:51:02 AM,4,4,3,42.0,10.0,30.0,0.0,10.5,14.177446878757825,4.0,2.0,3.3333333333333335,1.1547005383792515,1.3E7,1750000.0,0.6666666666666667,0.816496580927726,2.0,0.0,4.0,1.3333333333333333,0.5773502691896257,2.0,1.0,1.0,0.5,0.7071067811865476,1.0,0.0,1,0,0,0,128,96,1000000.0,750000.0,0.0,30.0,8.0,10.085350054127309,101.71428571428571,0,0,0,5,7,0,0,0,0.0,9.142857142857142,10.5,3.3333333333333335,0,0,0,52,5,26000000,0,6,0,1,2008,509,1,32,0,0,0,0,1.68066201677E12,0.0,1.68066201677E12,1.68066201677E12,NeedManualLabel
192.168.1.111-192.168.1.89-50821-1883-6,192.168.1.111,50821,192.168.1.89,1883,6,20/01/1970 05:51:02 AM,2,3,2,16.0,6.0,14.0,0.0,5.333333333333334,7.571877794400365,4.0,2.0,3.0,1.4142135623730951,1.1E7,2500000.0,0.5,0.5773502691896257,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1,0,0,0,96,64,1500000.0,1000000.0,0.0,14.0,6.0,6.324555320336759,40.0,0,0,0,4,5,0,0,0,0.0,7.2,5.333333333333333,3.0,0,0,0,22,4,11000000,0,3,0,1,2008,509,1,32,0,0,0,0,1.68066201989E12,0.0,1.68066201989E12,1.68066201989E12,NeedManualLabel
192.168.1.99-209.18.47.63-50332-53-17,192.168.1.99,50332,209.18.47.63,53,17,20/01/1970 05:51:02 AM,60,10,10,440.0,1320.0,44.0,44.0,44.0,0.0,132.0,132.0,132.0,0.0,2.9333333333333332E7,333333.3333333333,3.1578947368421053,10.00701508328997,42.0,0.0,1.0,0.11111111111111113,0.33333333333333337,1.0,0.0,17.0,1.8888888888888893,4.935697631653616,15.0,0.0,0,0,0,0,80,80,166666.66666666666,166666.66666666666,44.0,132.0,85.9047619047619,45.03543578328599,2028.1904761904764,0,0,0,0,0,0,0,0,1.0,90.2,44.0,132.0,0,0,0,1760,20,29333333,0,22,0,66,0,0,9,8,0,0,0,0,1.680662022342E12,0.0,1.680662022342E12,1.680662022342E12,NeedManualLabel
192.168.1.99-209.18.47.62-46336-53-17,192.168.1.99,46336,209.18.47.62,53,17,20/01/1970 05:51:02 AM,77,13,13,572.0,1716.0,44.0,44.0,44.0,0.0,132.0,132.0,132.0,0.0,2.9714285714285713E7,337662.33766233764,3.0799999999999996,8.71741551913945,37.0,0.0,38.0,3.166666666666666,10.658614384902974,37.0,0.0,39.0,3.25,7.162084511191874,20.0,0.0,0,0,0,0,104,104,168831.16883116882,168831.16883116882,44.0,132.0,86.37037037037038,44.80740679512376,2007.7037037037032,0,0,0,0,0,0,0,0,1.0,89.6923076923077,44.0,132.0,0,0,0,2288,26,29714285,0,22,0,66,0,0,12,8,0,0,0,0,1.680662022342E12,0.0,1.680662022342E12,1.680662022342E12,NeedManualLabel
192.168.1.193-192.168.1.89-35845-1883-6,192.168.1.193,35845,192.168.1.89,1883,6,20/01/1970 05:51:02 AM,1,2,1,27.0,4.0,27.0,0.0,13.5,19.091883092036785,4.0,4.0,4.0,0.0,3.1E7,3000000.0,0.5,0.7071067811865476,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,64,32,2000000.0,1000000.0,0.0,27.0,14.5,14.52583904633395,211.0,0,0,0,2,3,0,0,0,0.0,19.333333333333332,13.5,4.0,0,0,0,0,0,0,0,9,0,1,2008,509,0,32,0,0,0,0,1.680662022367E12,0.0,1.680662022367E12,1.680662022367E12,NeedManualLabel
192.168.1.99-192.168.1.127-61929-5900-6,192.168.1.99,61929,192.168.1.127,5900,6,20/01/1970 05:51:02 AM,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,1.680662022467E12,0.0,1.680662022467E12,1.680662022467E12,NeedManualLabel
192.168.1.99-192.168.1.108-61929-5900-6,192.168.1.99,61929,192.168.1.108,5900,6,20/01/1970 05:51:02 AM,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,1.680662022467E12,0.0,1.680662022467E12,1.680662022467E12,NeedManualLabel
192.168.1.99-192.168.1.132-61929-5900-6,192.168.1.99,61929,192.168.1.132,5900,6,20/01/1970 05:51:02 AM,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0,0,0,0,1.680662022467E12,0.0,1.680662022467E12,1.680662022467E12,NeedManualLabel
