Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
131.202.243.255-131.202.243.5-137-137-17,131.202.243.5,137,131.202.243.255,137,17,08/02/2018 04:27:40,63752140,12,0,600.0,0.0,50.0,50.0,50.0,0.0,0,0,0,0,9.411448776464603,0.18822897552929205,5795649.090909091,1.6735131830037158E7,5.625397E7,748642.0,6.375214E7,5795649.090909091,1.6735131830037158E7,5.625397E7,748642.0,0,0,0,0,0,0,0,0,0,96,0,0.18822897552929205,0.0,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,54.166666666666664,50.0,0.0,0,0,0,0,0,0,12,600,0,0,-1,-1,11,8,3749088.0,0.0,3749088.0,3749088.0,5.625397E7,0.0,5.625397E7,5.625397E7,CIC
131.202.243.1-255.255.255.255-63467-22313-17,131.202.243.1,63467,255.255.255.255,22313,17,08/02/2018 04:27:40,90006444,4,0,72.0,0.0,18.0,18.0,18.0,0.0,0,0,0,0,0.7999427241009543,0.04444126245005302,3.0002148E7,6867.327209329696,3.0008407E7,2.9994802E7,9.0006444E7,3.0002148E7,6867.327209329696,3.0008407E7,2.9994802E7,0,0,0,0,0,0,0,0,0,32,0,0.04444126245005302,0.0,18.0,18.0,18.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,22.5,18.0,0.0,0,0,0,0,0,0,4,72,0,0,-1,-1,3,8,0,0,0,0,3.0002148E7,6867.327209329696,3.0008407E7,2.9994802E7,CIC
131.202.242.189-104.208.31.113-40144-443-6,131.202.242.189,40144,104.208.31.113,443,6,08/02/2018 04:29:16,11063210,15,12,7318.0,6999.0,2181.0,0.0,487.8666666666667,765.1517932192713,1448.0,0.0,583.25,624.9344874755782,1294.109033454124,2.4405213315122825,425508.076923077,1557832.5047624581,7583610.0,5.0,1.0793891E7,770992.2142857142,2094402.185979062,7583610.0,21.0,1.1005188E7,1000471.6363636365,2361686.618710801,7640691.0,203.0,0,0,0,0,488,392,1.3558451841734904,1.0846761473387923,0.0,2181.0,511.3214285714286,689.1799234824074,474968.9669312168,0,0,0,1,0,0,0,0,0.0,530.2592592592592,487.8666666666667,583.25,0,0,0,0,0,0,15,7318,12,6999,29200,514,7,32,3210260.0,0.0,3210260.0,3210260.0,7583610.0,0.0,7583610.0,7583610.0,CIC
131.202.242.189-162.125.18.133-54124-443-6,162.125.18.133,443,131.202.242.189,54124,6,08/02/2018 04:27:40,106279323,14,18,4417.0,6163.0,520.0,0.0,315.5,253.54190975063668,1039.0,0.0,342.38888888888886,400.01075557435126,99.54899693894362,0.30109337448451756,3428365.2580645154,1.3252056479921427E7,7.3864682E7,13.0,1.06252104E8,8173238.769230769,1.992895841815303E7,7.3864682E7,439.0,1.06279295E8,6251723.235294118,1.764211114848268E7,7.3935423E7,27193.0,1,0,0,0,448,576,0.1317283513369764,0.16936502314754112,0.0,1039.0,336.3636363636364,335.2378650098518,112384.42613636365,0,1,0,0,1,0,0,0,1.0,346.875,315.5,342.3888888888889,0,0,0,0,0,0,14,4417,18,6163,78,638,8,32,1.0675888E7,3022337.017350977,1.2813003E7,8538773.0,4.2450164E7,4.4426837411013715E7,7.3864682E7,1.1035646E7,CIC
131.202.242.189-23.34.212.199-46472-443-6,131.202.242.189,46472,23.34.212.199,443,6,08/02/2018 04:29:25,68179,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,29.334545827894217,68179.0,0.0,68179.0,68179.0,68179.0,68179.0,0.0,68179.0,68179.0,0,0,0,0,0,0,0,0,0,64,0,29.334545827894217,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,245,-1,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-23.34.212.199-46472-443-6,131.202.242.189,46472,23.34.212.199,443,6,08/02/2018 04:28:13,71310886,11,12,943.0,491.0,517.0,0.0,85.72727272727272,160.83475427225977,237.0,0.0,40.916666666666664,76.44660445914738,20.109131724993574,0.32253140144689835,3241403.9090909087,1.0728594019855807E7,4.5000687E7,3.0,7.1310883E7,7131088.300000001,1.5431490817729E7,4.502399E7,89.0,7.1287282E7,6480662.0,1.4793427484230286E7,4.5023845E7,28.0,0,0,0,0,360,392,0.1542541485180818,0.1682772529288165,0.0,517.0,59.74999999999999,121.26372625129012,14704.891304347828,0,0,0,1,0,0,0,0,1.0,62.34782608695652,85.72727272727273,40.916666666666664,0,0,0,0,0,0,11,943,12,491,29200,972,5,32,686022.0,937431.2588088793,1348886.0,23158.0,3.4969407E7,1.4186372223961981E7,4.5000687E7,2.4938127E7,CIC
127.0.0.1-127.0.0.1-46376-51052-6,127.0.0.1,46376,127.0.0.1,51052,6,08/02/2018 04:29:06,15000741,6,0,46.0,0.0,30.0,0.0,7.666666666666666,12.67543556122103,0,0,0,0,3.0665151808167344,0.3999802409760958,3000148.2,6708412.334073257,1.5000521E7,32.0,1.5000741E7,3000148.2,6708412.334073257,1.5000521E7,32.0,0,0,0,0,0,0,0,0,0,200,0,0.3999802409760958,0.0,0.0,30.0,6.571428571428571,11.92835756865606,142.28571428571428,0,0,0,1,1,0,0,0,0.0,7.666666666666667,7.666666666666667,0.0,0,0,0,0,0,0,6,46,0,0,43690,-1,2,32,0,0,0,0,0,0,0,0,CIC
127.0.0.1-127.0.0.1-51052-46376-6,127.0.0.1,51052,127.0.0.1,46376,6,08/02/2018 04:29:06,15000712,8,0,96.0,0.0,74.0,0.0,12.0,25.62922439047157,0,0,0,0,6.399696227752389,0.5333080189793657,2142958.8571428573,5652961.670909903,1.4962631E7,12.0,1.5000712E7,2142958.8571428573,5652961.670909903,1.4962631E7,12.0,0,0,0,0,0,0,0,0,0,264,0,0.5333080189793657,0.0,0.0,74.0,10.666666666666666,24.305349205473266,590.7499999999999,0,0,0,1,0,0,0,0,0.0,12.0,12.0,0.0,0,0,0,0,0,0,8,96,0,0,43690,-1,3,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-31.13.80.12-54764-443-6,131.202.242.189,54764,31.13.80.12,443,6,08/02/2018 04:29:18,90,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,22222.222222222223,90.0,0.0,90.0,90.0,90.0,90.0,0.0,90.0,90.0,0,0,0,0,0,0,0,0,0,64,0,22222.222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,1627,-1,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-31.13.80.12-54764-443-6,131.202.242.189,54764,31.13.80.12,443,6,08/02/2018 04:28:08,69320131,60,61,1184.0,150927.0,257.0,0.0,19.733333333333338,56.73962734046166,6990.0,0.0,2474.2131147540963,1975.1110273834743,2194.3264936992114,1.7455246874821975,577667.7583333333,4484775.6000568615,4.5001199E7,2.0,4.9314468E7,835838.4406779661,5861817.553761883,4.5001199E7,5.0,6.9297739E7,1154962.3166666664,6318645.8594363835,4.5022682E7,5.0,0,0,0,0,1940,1960,0.8655494318093542,0.8799752556728434,0.0,6990.0,1246.8114754098362,1858.7495678278674,3454949.955900284,0,0,0,1,0,0,0,0,1.0,1257.1157024793388,19.733333333333334,2474.2131147540986,0,0,0,0,0,0,60,1184,61,150927,29200,126,8,32,2167373.5,3034754.519535394,4313269.0,21478.0,3.2492676E7,1.7689722871855795E7,4.5001199E7,1.9984153E7,CIC
