Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.13-103.235.46.40-54461-443-6,192.168.0.13,54461,103.235.46.40,443,6,12/02/2018 11:59:19,60525897,3,3,1.0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896257,0.0,0.0,0.0,0.0,0.01652185344729381,0.09913112068376286,1.21051794E7,1.9478645616632417E7,4.5000947E7,180.0,4.5268678E7,2.2634339E7,3.1631160377882566E7,4.5000947E7,267731.0,6.0258346E7,3.0129173E7,2.1389916491282757E7,4.5254128E7,1.5004218E7,0,0,0,0,72,84,0.04956556034188143,0.04956556034188143,0.0,1.0,0.14285714285714288,0.37796447300922725,0.14285714285714288,0,0,0,1,0,0,0,0,1.0,0.16666666666666666,0.3333333333333333,0.0,0,0,0,0,0,0,3,1,3,0,17520,776,1,20,267731.0,0.0,267731.0,267731.0,4.5000947E7,0.0,4.5000947E7,4.5000947E7,CIC
192.168.0.13-103.235.46.40-54459-443-6,192.168.0.13,54459,103.235.46.40,443,6,12/02/2018 11:59:19,60741589,9,12,1646.0,557.0,1077.0,0.0,182.88888888888886,375.6302851356785,283.0,0.0,46.41666666666667,82.95065163131997,36.26839594202911,0.3457268791568821,3037079.4499999997,1.0399387710741306E7,4.4958927E7,0.0,4.574453E7,5718066.25,1.5856062231274895E7,4.4958927E7,281.0,6.0482891E7,5498444.636363636,1.38997466126653E7,4.5240955E7,0.0,0,0,0,0,204,264,0.14816866249580662,0.1975582166610755,0.0,1077.0,100.13636363636364,249.8344776722505,62417.26623376623,0,0,0,1,0,0,0,0,1.0,104.9047619047619,182.88888888888889,46.416666666666664,0,0,0,0,0,0,9,1646,12,557,17520,880,4,20,513095.5,385383.8023483862,785603.0,240588.0,2.9857699E7,2.135636144608833E7,4.4958927E7,1.4756471E7,CIC
192.168.0.13-103.235.46.39-54462-443-6,192.168.0.13,54462,103.235.46.39,443,6,12/02/2018 11:59:19,60528489,3,3,1.0,0.0,1.0,0.0,0.3333333333333333,0.5773502691896257,0.0,0.0,0.0,0.0,0.01652114593509843,0.09912687561059058,1.21056978E7,1.9474568324510295E7,4.5001155E7,230.0,4.5271305E7,2.26356525E7,3.1629596964789364E7,4.5001155E7,270150.0,6.0258569E7,3.01292845E7,2.1418515425047845E7,4.5274462E7,1.4984107E7,0,0,0,0,72,84,0.04956343780529529,0.04956343780529529,0.0,1.0,0.14285714285714288,0.37796447300922725,0.14285714285714288,0,0,0,1,0,0,0,0,1.0,0.16666666666666666,0.3333333333333333,0.0,0,0,0,0,0,0,3,1,3,0,17520,776,1,20,270150.0,0.0,270150.0,270150.0,4.5001155E7,0.0,4.5001155E7,4.5001155E7,CIC
192.168.0.13-103.235.46.40-54461-443-6,192.168.0.13,54461,103.235.46.40,443,6,13/02/2018 12:00:20,206758,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.673144449066058,206758.0,0.0,206758.0,206758.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4.836572224533029,4.836572224533029,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,68,776,0,20,0,0,0,0,0,0,0,0,CIC
192.168.0.1-239.255.255.250-49838-1900-17,192.168.0.1,49838,239.255.255.250,1900,17,12/02/2018 11:58:42,119816362,123,0,52492.0,0.0,461.0,381.0,426.76422764227664,29.372140614460218,0,0,0,0,438.1037708355725,1.0265709786781876,982101.3278688528,4877973.399831723,3.0094793E7,0.0,1.19816362E8,982101.3278688528,4877973.399831723,3.0094793E7,0.0,0,0,0,0,0,0,0,0,0,984,0,1.0265709786781876,0.0,381.0,461.0,426.3951612903226,29.539781237909157,872.5986755835298,0,0,0,0,0,0,0,0,0.0,429.8617886178862,426.7642276422764,0.0,0,0,0,0,0,0,123,52492,0,0,-1,-1,122,8,144008.1666666667,101461.8452649402,212965.0,5303.0,1.9824182166666668E7,1.1302024425714333E7,3.0094793E7,6754215.0,CIC
134.221.96.10-97.36.0.20-0-0-0,134.221.96.10,0,97.36.0.20,0,0,12/02/2018 11:58:43,119912546,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.13343057531277835,7994169.733333333,8289965.707191233,2.2321676E7,528.0,1.19912546E8,7994169.733333333,8289965.707191233,2.2321676E7,528.0,0,0,0,0,0,0,0,0,0,0,0,0.13343057531277835,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,16,0,0,0,-1,-1,0,0,4028109.25,2019298.9176646392,5810909.0,2220159.0,1.7300018166666668E7,4258400.992040624,2.2321676E7,1.1237446E7,CIC
192.168.0.13-103.235.46.39-54460-443-6,192.168.0.13,54460,103.235.46.39,443,6,12/02/2018 11:59:19,85812033,9,11,1728.0,645.0,1159.0,0.0,192.00000000000003,400.2180655592648,402.0,0.0,58.636363636363626,120.11517200360055,27.65346440399565,0.2330675465992048,4516422.7894736845,1.3362964422545878E7,4.4960516E7,2.0,4.5795217E7,5724402.125,1.5854173594494142E7,4.4960516E7,207.0,8.5548921E7,8554892.1,1.794254110814941E7,4.526653E7,2.0,0,0,0,0,204,244,0.10488039596964216,0.12818715062956265,0.0,1159.0,112.99999999999997,276.32589455206687,76355.99999999999,0,0,0,1,0,0,0,0,1.0,118.65,192.0,58.63636363636363,0,0,0,0,0,0,9,1728,11,645,17520,884,4,20,834701.0,0.0,834701.0,834701.0,4.4960516E7,0.0,4.4960516E7,4.4960516E7,CIC
162.125.34.129-192.168.0.13-443-54430-6,162.125.34.129,443,192.168.0.13,54430,6,12/02/2018 11:58:45,119454953,19,20,5720.0,6336.0,520.0,0.0,301.0526315789474,263.77378222092983,704.0,0.0,316.80000000000007,359.33412101596446,100.92507424116604,0.3264829043966055,3143551.3947368413,6426593.359172282,2.2366248E7,67.0,1.19415491E8,6634193.944444444,8100357.144472941,2.2366248E7,440.0,1.19414002E8,6284947.47368421,8119761.57303125,2.2519841E7,140646.0,1,0,0,0,380,412,0.15905577393680778,0.16742713045979768,0.0,704.0,314.40000000000003,310.14676426591234,96191.0153846154,0,1,0,0,1,0,0,0,1.0,322.46153846153845,301.05263157894734,316.8,0,0,0,0,0,0,19,5720,20,6336,89,64,10,20,2687795.5,2242811.360044509,5733834.0,1142450.0,1.7214786333333336E7,4478640.069446648,2.2366248E7,1.080406E7,CIC
134.221.96.11-222.212.0.20-0-0-0,134.221.96.11,0,222.212.0.20,0,0,12/02/2018 11:58:44,119445025,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.1423248896301876,7465314.062499999,8379768.957045896,2.2720878E7,2.0,1.19445025E8,7465314.062499999,8379768.957045896,2.2720878E7,2.0,0,0,0,0,0,0,0,0,0,0,0,0.1423248896301876,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,17,0,0,0,-1,-1,0,0,3752325.5,2080700.8999598348,5569617.0,1625938.0,1.7405953833333336E7,4426680.833978181,2.2720878E7,1.1297997E7,CIC
134.221.96.10-235.103.0.20-0-0-0,134.221.96.10,0,235.103.0.20,0,0,12/02/2018 11:58:44,101051169,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.16823160155623731,6315698.0625,1.4724768430183068E7,4.7317907E7,1.0,1.01051169E8,6315698.0625,1.4724768430183068E7,4.7317907E7,1.0,0,0,0,0,0,0,0,0,0,0,0,0.16823160155623731,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,17,0,0,0,-1,-1,0,0,1877.0,1592.7752509378088,3265.0,138.0,3.367954E7,1.5613398955279628E7,4.7317907E7,1.6648871E7,CIC
