Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.0.14-115.239.210.141-50877-443-6,192.168.0.14,50877,115.239.210.141,443,6,11/10/2017 12:26:13,1179863,11,9,1946.0,4138.0,1452.0,0.0,176.9090909090909,429.90753762767514,1460.0,0.0,459.77777777777777,614.8615246089516,5156.530885365504,16.951120596204813,62098.05263157895,136983.69592703506,480981.0,0.0,1179863.0,117986.29999999999,175748.0911519857,487188.0,39.0,684512.0,85564.0,174055.75232501962,481423.0,0.0,0,0,0,0,256,192,9.323116327912647,7.628004268292165,0.0,1460.0,289.71428571428567,517.5348435474797,267842.3142857143,0,0,0,1,0,0,0,0,0.0,304.2,176.9090909090909,459.77777777777777,0,0,0,0,0,0,11,1946,9,4138,64240,216,4,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-115.239.210.141-50877-443-6,115.239.210.141,443,192.168.0.14,50877,6,11/10/2017 12:26:14,357272,9,4,4299.0,0.0,1460.0,0.0,477.6666666666667,630.199174864582,0.0,0.0,0.0,0.0,12032.848921829867,36.386842517745585,29772.666666666668,86242.74482616794,301588.0,0.0,357272.0,44659.0,104557.77542583813,301588.0,0.0,556.0,185.33333333333331,137.7909043926098,343.0,88.0,0,0,0,0,180,116,25.190890973823866,11.19595154392172,0.0,1460.0,411.3571428571429,619.7574720613089,384099.3241758242,0,0,0,0,1,0,0,0,0.0,443.0,477.6666666666667,0.0,0,0,0,0,0,0,9,4299,4,0,216,0,5,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-222.175.136.69-50852-443-6,192.168.0.14,50852,222.175.136.69,443,6,11/10/2017 12:26:05,10568190,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5677414959420677,2113638.0,4321486.579127488,9836995.0,117.0,1.056819E7,3522730.0,5468534.8788090395,9836995.0,316436.0,316609.0,316609.0,0.0,316609.0,316609.0,0,0,0,0,104,64,0.3784943306280451,0.18924716531402255,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,2,0,64240,14600,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-104.254.66.16-50858-443-6,192.168.0.14,50858,104.254.66.16,443,6,11/10/2017 12:26:06,10248993,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39028224528985433,3416331.0,5810935.660276837,1.0125848E7,258.0,123145.0,123145.0,0.0,123145.0,123145.0,1.0126106E7,1.0126106E7,0.0,1.0126106E7,1.0126106E7,0,0,0,0,52,52,0.19514112264492717,0.19514112264492717,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,64240,29,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-104.254.66.16-50858-443-6,192.168.0.14,50858,104.254.66.16,443,6,11/10/2017 12:26:17,821,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2436.05359317905,821.0,0.0,821.0,821.0,821.0,821.0,0.0,821.0,821.0,0,0,0,0,0,0,0,0,0,40,0,2436.05359317905,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-1.193.219.23-50865-443-6,192.168.0.14,50865,1.193.219.23,443,6,11/10/2017 12:26:09,10482350,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5723907329940328,2096470.0,4286666.89854711,9756556.0,164.0,1.048235E7,3494116.6666666665,5424560.309656104,9756556.0,252241.0,252161.0,252161.0,0.0,252161.0,252161.0,0,0,0,0,104,64,0.3815938219960219,0.19079691099801094,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,2,0,64240,14600,0,20,0,0,0,0,0,0,0,0,BENIGN
140.205.60.79-192.168.0.14-443-50927-6,192.168.0.14,50927,140.205.60.79,443,6,11/10/2017 12:26:20,1516237,9,9,1346.0,4988.0,1020.0,0.0,149.55555555555554,334.4723871678764,1452.0,0.0,554.2222222222222,681.8864967459352,4177.447193281789,11.871495023535239,89190.41176470589,192259.57448787137,512777.0,1.0,1491758.0,186469.75,253487.4270416864,514081.0,158.0,1030161.0,128770.12500000003,228047.2246734607,513487.0,1.0,0,0,0,0,228,192,5.9357475117676195,5.9357475117676195,0.0,1452.0,333.36842105263156,551.2074836742328,303829.69005847955,0,0,0,1,0,0,0,0,1.0,351.8888888888889,149.55555555555554,554.2222222222222,0,0,0,0,0,0,9,1346,9,4988,64240,31620,3,20,0,0,0,0,0,0,0,0,BENIGN
140.205.60.79-192.168.0.14-443-50927-6,192.168.0.14,50927,140.205.60.79,443,6,11/10/2017 12:26:22,964,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2074.688796680498,964.0,0.0,964.0,964.0,964.0,964.0,0.0,964.0,964.0,0,0,0,0,0,0,0,0,0,40,0,2074.688796680498,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,64782,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
140.205.60.79-192.168.0.14-443-50928-6,192.168.0.14,50928,140.205.60.79,443,6,11/10/2017 12:26:20,1911067,8,10,1345.0,4988.0,1019.0,0.0,168.12500000000003,352.1584211280891,1452.0,0.0,498.8,666.3498914067427,3313.855558177709,9.418822050718264,112415.70588235295,188764.52863149525,509819.0,1.0,1644068.0,234866.85714285716,237019.1539639983,511079.0,725.0,1410685.0,156742.77777777778,302562.8919496646,920318.0,1.0,0,0,0,0,196,212,4.186143133652561,5.2326789170657015,0.0,1452.0,333.31578947368416,551.138322286155,303753.45029239764,0,0,0,1,0,0,0,0,1.0,351.8333333333333,168.125,498.8,0,0,0,0,0,0,8,1345,10,4988,64240,31589,3,20,0,0,0,0,0,0,0,0,BENIGN
140.205.60.79-192.168.0.14-443-50928-6,192.168.0.14,50928,140.205.60.79,443,6,11/10/2017 12:26:22,1398,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1430.615164520744,1398.0,0.0,1398.0,1398.0,1398.0,1398.0,0.0,1398.0,1398.0,0,0,0,0,0,0,0,0,0,40,0,1430.615164520744,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,64782,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-111.174.61.131-50874-443-6,192.168.0.14,50874,111.174.61.131,443,6,11/10/2017 12:26:11,11037811,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3623906950390798,3679270.3333333335,6094328.525794481,1.0713919E7,302.0,1.1037811E7,5518905.5,7346858.548411321,1.0713919E7,323892.0,0,0,0,0,0,0,0,0,0,72,32,0.2717930212793098,0.09059767375976994,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,64240,8192,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-115.239.210.141-50876-443-6,192.168.0.14,50876,115.239.210.141,443,6,11/10/2017 12:26:13,11480702,18,26,1947.0,16550.0,1452.0,0.0,108.16666666666669,341.4678091795512,1460.0,0.0,636.5384615384614,681.5794146403913,1611.1384129646426,3.8325182554167854,266993.06976744183,1446631.3894498127,9502074.0,0.0,1978626.0,116389.76470588233,166456.7073605512,480151.0,38.0,1.1109449E7,444377.96,1892053.4067689192,9502182.0,0.0,0,0,0,0,456,532,1.5678483772159575,2.2646698782008277,0.0,1460.0,411.04444444444437,616.7766265599785,380413.4070707071,0,0,0,1,0,0,0,0,1.0,420.3863636363636,108.16666666666667,636.5384615384615,0,0,0,0,0,0,18,1947,26,16550,64240,584,4,20,1978626.0,0.0,1978626.0,1978626.0,9502074.0,0.0,9502074.0,9502074.0,BENIGN
192.168.0.14-119.146.74.49-50879-443-6,192.168.0.14,50879,119.146.74.49,443,6,11/10/2017 12:26:13,11481662,7,6,568.0,152.0,517.0,0.0,81.14285714285715,193.13244900104917,152.0,0.0,25.333333333333332,62.05374015050718,62.70869147689594,1.1322402627772878,956805.1666666666,3027956.685080636,1.0565207E7,1.0,1.1481662E7,1913610.3333333335,4384594.285283949,1.0861114E7,408.0,609862.0,121972.4,116172.66529093667,306349.0,1.0,0,0,0,0,176,156,0.6096678338031549,0.5225724289741328,0.0,517.0,51.42857142857142,140.3198074102454,19689.648351648357,0,0,0,1,0,0,0,0,0.0,55.38461538461539,81.14285714285714,25.333333333333332,0,0,0,0,0,0,7,568,6,152,64240,4380,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-115.239.210.141-50876-443-6,192.168.0.14,50876,115.239.210.141,443,6,11/10/2017 12:26:24,43449,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,46.030978848765216,43449.0,0.0,43449.0,43449.0,43449.0,43449.0,0.0,43449.0,43449.0,0,0,0,0,0,0,0,0,0,40,0,46.030978848765216,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,260,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-115.239.210.141-50885-443-6,192.168.0.14,50885,115.239.210.141,443,6,11/10/2017 12:26:14,10824514,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36953160206545993,3608171.3333333335,5948828.971165362,1.0474319E7,231.0,1.0824514E7,5412257.0,7158836.733973474,1.0474319E7,350195.0,0,0,0,0,0,0,0,0,0,72,32,0.27714870154909493,0.09238290051636498,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,64240,8192,0,20,0,0,0,0,0,0,0,0,BENIGN
140.205.60.79-192.168.0.14-443-50933-6,192.168.0.14,50933,140.205.60.79,443,6,11/10/2017 12:26:23,1542124,10,10,1346.0,6440.0,1020.0,0.0,134.6,318.87029756104073,1452.0,0.0,644.0,702.7847781820864,5048.880634760888,12.969125699360102,81164.4210526316,170676.1926626349,519067.0,2.0,1527386.0,169709.55555555553,221322.177212944,519208.0,210.0,1023057.0,113672.99999999999,181976.24199672329,515231.0,2.0,0,0,0,0,260,212,6.484562849680051,6.484562849680051,0.0,1452.0,370.76190476190476,583.182724775169,340102.09047619055,0,0,0,1,0,0,0,0,1.0,389.3,134.6,644.0,0,0,0,0,0,0,10,1346,10,6440,64240,31620,3,20,0,0,0,0,0,0,0,0,BENIGN
140.205.60.79-192.168.0.14-443-50933-6,192.168.0.14,50933,140.205.60.79,443,6,11/10/2017 12:26:25,6380,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,313.4796238244514,6380.0,0.0,6380.0,6380.0,6380.0,6380.0,0.0,6380.0,6380.0,0,0,0,0,0,0,0,0,0,40,0,313.4796238244514,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,64782,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-119.146.74.49-50879-443-6,119.146.74.49,443,192.168.0.14,50879,6,11/10/2017 12:26:25,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,4380,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-111.174.61.131-50874-443-6,192.168.0.14,50874,111.174.61.131,443,6,11/10/2017 12:26:23,1898800,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0532968190436065,1898800.0,0.0,1898800.0,1898800.0,1898800.0,1898800.0,0.0,1898800.0,1898800.0,0,0,0,0,0,0,0,0,0,40,0,1.0532968190436065,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,260,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
140.205.60.79-192.168.0.14-443-50935-6,192.168.0.14,50935,140.205.60.79,443,6,11/10/2017 12:26:24,1525596,10,10,1668.0,6440.0,1025.0,0.0,166.8,342.4693984707085,1452.0,0.0,644.0,702.7847781820864,5314.644243954494,13.109630596829042,80294.52631578948,165566.17702443147,507352.0,0.0,1489330.0,165481.1111111111,217556.15387207762,517418.0,128.0,1028844.0,114316.0,178130.36482026303,508945.0,0.0,0,0,0,0,260,212,6.554815298414521,6.554815298414521,0.0,1452.0,386.09523809523813,582.917138602212,339792.3904761905,0,0,0,1,0,0,0,0,1.0,405.4,166.8,644.0,0,0,0,0,0,0,10,1668,10,6440,64240,31775,3,20,0,0,0,0,0,0,0,0,BENIGN
140.205.60.79-192.168.0.14-443-50935-6,192.168.0.14,50935,140.205.60.79,443,6,11/10/2017 12:26:25,1420,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1408.4507042253522,1420.0,0.0,1420.0,1420.0,1420.0,1420.0,0.0,1420.0,1420.0,0,0,0,0,0,0,0,0,0,40,0,1408.4507042253522,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,64782,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-111.174.61.130-50888-443-6,192.168.0.14,50888,111.174.61.130,443,6,11/10/2017 12:26:15,11017036,14,15,331.0,5215.0,205.0,0.0,23.642857142857146,62.063995685417815,1460.0,0.0,347.66666666666663,576.1623861708565,503.40218548800243,2.632286941787247,393465.5714285714,1825516.6735551564,9685625.0,0.0,1.1017036E7,847464.3076923077,2661138.419922646,9685625.0,79.0,937117.0,66936.92857142858,148085.3109063329,516815.0,0.0,0,0,0,0,364,312,1.270759213276602,1.3615277285106449,0.0,1460.0,184.86666666666665,435.22469292692176,189420.53333333333,0,0,0,1,0,0,0,0,1.0,191.24137931034483,23.642857142857142,347.6666666666667,0,0,0,0,0,0,14,331,15,5215,64240,960,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-111.174.61.130-50886-443-6,192.168.0.14,50886,111.174.61.130,443,6,11/10/2017 12:26:15,11018442,20,20,331.0,9897.0,205.0,0.0,16.55,52.52716089395036,1460.0,0.0,494.84999999999997,647.5969567725381,928.2619085348001,3.630277311438405,282524.1538461539,1531475.457008243,9576967.0,0.0,1.1018442E7,579918.0,2183952.742031394,9576967.0,81.0,1039336.0,54701.8947368421,129681.58986100221,518313.0,0.0,0,0,0,0,556,412,1.8151386557192024,1.8151386557192024,0.0,1460.0,249.4634146341463,509.2193583103933,259304.35487804873,0,0,0,1,0,0,0,0,1.0,255.7,16.55,494.85,0,0,0,0,0,0,20,331,20,9897,64240,960,2,20,0,0,0,0,0,0,0,0,BENIGN
192.168.0.14-104.193.88.109-50905-443-6,192.168.0.14,50905,104.193.88.109,443,6,11/10/2017 12:26:16,10554839,5,4,568.0,152.0,517.0,0.0,113.6,226.58618669283442,152.0,0.0,38.0,76.0,68.2151570478716,0.852689463098395,1319354.875,3468360.898202758,9898702.0,210.0,1.0554839E7,2638709.75,4913600.0912038945,1.0007246E7,102256.0,549788.0,183262.66666666666,228350.16817233426,439506.0,1305.0,0,0,0,0,112,92,0.47371636838799724,0.3789730947103978,0.0,517.0,72.0,163.6914441529822,26794.88888888889,0,0,0,1,0,0,0,0,0.0,80.0,113.6,38.0,0,0,0,0,0,0,5,568,4,152,64240,3918,2,20,0,0,0,0,0,0,0,0,BENIGN
