Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Win Bytes Fwd,Init Win Bytes Bwd,Act Data Pkt Fwd,Min Seg Size Fwd,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
131.202.242.77-131.202.243.255-137-137-17,131.202.242.77,137,131.202.243.255,137,17,15/12/2017 12:30:43,115467291,69,0,3450.0,0.0,50.0,50.0,50.0,0.0,0,0,0,0,29.878591331981625,0.5975718266396325,1698048.3970588243,5865292.779321843,3.4951883E7,12.0,1.15467291E8,1698048.3970588243,5865292.779321843,3.4951883E7,12.0,0,0,0,0,0,0,0,0,0,-69,0,0.5975718266396325,0.0,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.72463768115942,50.0,0.0,0,0,0,0,0,0,69,3450,0,0,-1,-1,68,-1,2747126.8,1209198.088288143,4011483.0,1505200.0,1.9593367E7,1.1983414531871373E7,3.4951883E7,5300401.0,BENIGN
131.202.242.189-172.217.12.142-34994-443-6,131.202.242.189,34994,172.217.12.142,443,6,15/12/2017 12:30:31,90287060,15,15,2145.0,1601.0,1067.0,0.0,143.0,291.0733829908092,538.0,0.0,106.73333333333335,156.5299910408165,41.48988791970854,0.33227352845468666,3113346.896551724,1.1601374867960744E7,4.4999922E7,3.0,9.0259209E7,6447086.357142857,1.6344226224097392E7,4.5027449E7,34.0,9.0258962E7,6447068.714285715,1.6344285500696281E7,4.5027651E7,3.0,0,0,0,0,488,488,0.16613676422734333,0.16613676422734333,0.0,1067.0,120.83870967741933,227.6040563162548,51803.60645161289,0,0,0,1,0,0,0,0,1.0,124.86666666666666,143.0,106.73333333333333,0,0,0,0,0,0,15,2145,15,1601,29200,194,7,32,131515.5,146776.27589123524,235302.0,27729.0,4.4998089E7,2592.253459829883,4.4999922E7,4.4996256E7,BENIGN
131.202.242.77-255.255.255.255-62679-1900-17,131.202.242.77,62679,255.255.255.255,1900,17,15/12/2017 11:22:45,3002373,4,0,688.0,0.0,172.0,172.0,172.0,0.0,0,0,0,0,229.15207404276552,1.3322795002486367,1000791.0,336.1666253511791,1000995.0,1000403.0,3002373.0,1000791.0,336.1666253511791,1000995.0,1000403.0,0,0,0,0,0,0,0,0,0,-4,0,1.3322795002486367,0.0,172.0,172.0,172.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,215.0,172.0,0.0,0,0,0,0,0,0,4,688,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,BENIGN
131.202.242.77-255.255.255.255-62685-1900-17,131.202.242.77,62685,255.255.255.255,1900,17,15/12/2017 11:22:49,3002729,4,0,684.0,0.0,171.0,171.0,171.0,0.0,0,0,0,0,227.79278449703585,1.3321215467662917,1000909.6666666666,301.1417163618042,1001216.0,1000614.0,3002729.0,1000909.6666666666,301.1417163618042,1001216.0,1000614.0,0,0,0,0,0,0,0,0,0,-4,0,1.3321215467662917,0.0,171.0,171.0,171.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,213.75,171.0,0.0,0,0,0,0,0,0,4,684,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,BENIGN
131.202.242.77-255.255.255.255-62689-1900-17,131.202.242.77,62689,255.255.255.255,1900,17,15/12/2017 11:22:53,3002482,4,0,684.0,0.0,171.0,171.0,171.0,0.0,0,0,0,0,227.81152393253313,1.332231134108381,1000827.3333333334,372.866374634846,1001230.0,1000494.0,3002482.0,1000827.3333333334,372.866374634846,1001230.0,1000494.0,0,0,0,0,0,0,0,0,0,-4,0,1.332231134108381,0.0,171.0,171.0,171.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,213.75,171.0,0.0,0,0,0,0,0,0,4,684,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,BENIGN
131.202.242.189-13.92.27.116-60044-443-6,13.92.27.116,443,131.202.242.189,60044,6,15/12/2017 12:30:58,90200731,8,4,212.0,212.0,53.0,0.0,26.5,28.329691642716984,53.0,53.0,53.0,0.0,4.7006270935875225,0.13303661585625065,8200066.454545453,1.4003194275753424E7,3.0011656E7,90.0,9.0200731E7,1.2885818714285715E7,1.601164296741472E7,3.0011656E7,42507.0,9.0147518E7,3.0049172666666668E7,11510.25900374676,3.0062463E7,3.0042421E7,1,0,0,0,256,128,0.08869107723750043,0.044345538618750215,0.0,53.0,36.69230769230769,25.460376455008852,648.230769230769,0,1,0,0,1,0,0,0,0.0,39.75,26.5,53.0,0,0,0,0,0,0,8,212,4,212,509,746,3,32,46175.666666666664,4228.290001091852,50800.0,42507.0,3.0002984E7,7610.390857242484,3.0011656E7,2.9997417E7,BENIGN
131.202.242.77-255.255.255.255-62691-1900-17,131.202.242.77,62691,255.255.255.255,1900,17,15/12/2017 11:22:55,3000999,4,0,684.0,0.0,171.0,171.0,171.0,0.0,0,0,0,0,227.92410127427564,1.332889481136115,1000333.0,153.52198539622916,1000501.0,1000200.0,3000999.0,1000333.0,153.52198539622916,1000501.0,1000200.0,0,0,0,0,0,0,0,0,0,-4,0,1.332889481136115,0.0,171.0,171.0,171.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,213.75,171.0,0.0,0,0,0,0,0,0,4,684,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,BENIGN
0.99.224.224-3.255.255.0-0-0-0,0.99.224.224,0,3.255.255.0,0,0,15/12/2017 12:30:00,119959708,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.025008396986094698,5.9979854E7,96.16652224137046,5.9979922E7,5.9979786E7,1.19959708E8,5.9979854E7,96.16652224137046,5.9979922E7,5.9979786E7,0,0,0,0,0,0,0,0,0,0,0,0.025008396986094698,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,5.9979854E7,96.16652224137046,5.9979922E7,5.9979786E7,BENIGN
129.55.255.255-0.96.0.4-0-0-0,129.55.255.255,0,0.96.0.4,0,0,15/12/2017 12:30:00,119959801,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.025008377598092213,5.99799005E7,41.71930009000631,5.997993E7,5.9979871E7,1.19959801E8,5.99799005E7,41.71930009000631,5.997993E7,5.9979871E7,0,0,0,0,0,0,0,0,0,0,0,0.025008377598092213,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,5.99799005E7,41.71930009000631,5.997993E7,5.9979871E7,BENIGN
0.104.170.170-3.0.0.0-0-0-0,0.104.170.170,0,3.0.0.0,0,0,15/12/2017 12:30:00,119959699,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0250083988623546,5.99798495E7,130.8147545195113,5.9979942E7,5.9979757E7,1.19959699E8,5.99798495E7,130.8147545195113,5.9979942E7,5.9979757E7,0,0,0,0,0,0,0,0,0,0,0,0.0250083988623546,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,5.99798495E7,130.8147545195113,5.9979942E7,5.9979757E7,BENIGN
