Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Win Bytes Fwd,Init Win Bytes Bwd,Act Data Pkt Fwd,Min Seg Size Fwd,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
131.202.242.189-93.184.215.201-57564-443-6,131.202.242.189,57564,93.184.215.201,443,6,01/02/2018 09:35:40,83820280,2,5,0.0,113.0,0.0,0.0,0.0,0.0,64.0,6.0,22.6,25.5499510762741,1.348122435286544,0.08351200926553813,1.3970046666666668E7,2.171258663540477E7,4.5026228E7,3.0,4.5055957E7,4.5055957E7,0.0,4.5055957E7,4.5055957E7,8.3790551E7,2.094763775E7,2.4325039591589697E7,4.5050462E7,3.0,0,0,0,0,40,100,0.023860574075868037,0.059651435189670095,0.0,64.0,14.125,22.57962102680835,509.8392857142857,0,0,0,0,1,0,0,0,2.0,16.142857142857142,0.0,22.6,0,0,0,0,0,0,2,0,5,113,425,290,0,20,26981.5,3885.5517626200785,29729.0,24234.0,4.18831465E7,4444988.484943971,4.5026228E7,3.8740065E7,CIC
131.202.242.189-93.184.215.201-57564-443-6,131.202.242.189,57564,93.184.215.201,443,6,01/02/2018 09:37:04,65,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,30769.230769230773,65.0,0.0,65.0,65.0,65.0,65.0,0.0,65.0,65.0,0,0,0,0,0,0,0,0,0,40,0,30769.230769230773,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,425,-1,0,20,0,0,0,0,0,0,0,0,CIC
131.202.242.189-13.92.27.116-54348-443-6,13.92.27.116,443,131.202.242.189,54348,6,01/02/2018 09:35:11,90383218,8,4,212.0,212.0,53.0,0.0,26.5,28.329691642716984,53.0,53.0,53.0,0.0,4.691136356751538,0.13276801009674163,8216656.181818182,1.4023742546668915E7,3.0130928E7,84.0,9.0383218E7,1.2911888285714285E7,1.603269268990134E7,3.0130928E7,46189.0,9.0337045E7,3.0112348333333332E7,80152.51524645582,3.0197853E7,3.0038918E7,1,0,0,0,256,128,0.0885120067311611,0.04425600336558055,0.0,53.0,36.69230769230769,25.460376455008852,648.230769230769,0,1,0,0,1,0,0,0,0.0,39.75,26.5,53.0,0,0,0,0,0,0,8,212,4,212,514,477,3,32,60844.666666666664,12351.737057326525,68993.0,46633.0,3.0051498333333332E7,71491.40621314799,3.0130928E7,2.999231E7,CIC
131.202.243.255-131.202.243.58-54915-54915-17,131.202.243.58,54915,131.202.243.255,54915,17,01/02/2018 09:35:10,119998141,121,0,31823.0,0.0,263.0,263.0,263.0,0.0,0,0,0,0,265.19577499121425,1.0083489543392177,999984.5083333333,2260.217733230728,1005930.0,994058.0,1.19998141E8,999984.5083333333,2260.217733230728,1005930.0,994058.0,0,0,0,0,0,0,0,0,0,968,0,1.0083489543392177,0.0,263.0,263.0,263.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,265.1735537190083,263.0,0.0,0,0,0,0,0,0,121,31823,0,0,-1,-1,120,8,0,0,0,0,0,0,0,0,CIC
131.202.242.132-255.255.255.255-17500-17500-17,131.202.242.132,17500,255.255.255.255,17500,17,01/02/2018 09:35:11,90193884,8,0,1056.0,0.0,132.0,132.0,132.0,0.0,0,0,0,0,11.708110940205215,0.08869781015306981,1.288484057142857E7,1.606815461492963E7,3.0071284E7,1076.0,9.0193884E7,1.288484057142857E7,1.606815461492963E7,3.0071284E7,1076.0,0,0,0,0,0,0,0,0,0,64,0,0.08869781015306981,0.0,132.0,132.0,132.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,148.5,132.0,0.0,0,0,0,0,0,0,8,1056,0,0,-1,-1,7,8,1166.6666666666667,78.67867140040771,1217.0,1076.0,3.0062419666666668E7,8053.816755634147,3.0071284E7,3.0055552E7,CIC
131.202.242.132-131.202.243.255-17500-17500-17,131.202.242.132,17500,131.202.243.255,17500,17,01/02/2018 09:35:11,90192657,4,0,528.0,0.0,132.0,132.0,132.0,0.0,0,0,0,0,5.854135109912551,0.04434950840842842,3.0064219E7,8027.62598779988,3.0072626E7,3.0056634E7,9.0192657E7,3.0064219E7,8027.62598779988,3.0072626E7,3.0056634E7,0,0,0,0,0,0,0,0,0,32,0,0.04434950840842842,0.0,132.0,132.0,132.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,165.0,132.0,0.0,0,0,0,0,0,0,4,528,0,0,-1,-1,3,8,0,0,0,0,3.0064219E7,8027.62598779988,3.0072626E7,3.0056634E7,CIC
131.202.242.189-162.125.4.3-33714-443-6,131.202.242.189,33714,162.125.4.3,443,6,01/02/2018 09:35:10,106829027,53,59,28613.0,39889.0,1624.0,0.0,539.867924528302,635.8530925438145,4125.0,0.0,676.0847457627118,1204.3526990582175,641.230215454457,1.0484041944892,962423.6666666667,2968147.5169183696,1.8191668E7,3.0,1.06829027E8,2054404.3653846155,4089765.7007220006,1.8191668E7,6.0,1.06790318E8,1841212.3793103446,3934120.338359944,1.8221953E7,13.0,1,0,0,0,1696,1888,0.49611984203506787,0.5522843524541322,0.0,4125.0,619.8318584070797,975.2359321014036,951085.1232616935,0,1,0,0,1,0,0,0,1.0,625.3660714285714,539.8679245283018,676.0847457627119,0,0,0,0,0,0,53,28613,59,39889,457,253,23,32,3700872.285714286,2936916.7677215342,7286723.0,1055946.0,1.1307637000000002E7,4882141.987074321,1.8191668E7,5107338.0,CIC
131.202.242.189-162.125.4.3-33718-443-6,131.202.242.189,33718,162.125.4.3,443,6,01/02/2018 09:35:11,106412133,48,50,24974.0,32784.0,1624.0,0.0,520.2916666666666,600.1463281969048,3774.0,0.0,655.6799999999998,1144.054487784742,542.7764520047729,0.9209476141221603,1097032.2989690714,3166546.090083949,1.7762869E7,1.0,1.06412133E8,2264087.9361702125,4270429.481570817,1.7762869E7,4.0,1.06382678E8,2171075.061224488,4219410.908277375,1.779297E7,8.0,1,0,0,0,1536,1600,0.45107638242718057,0.46987123169497974,0.0,3774.0,594.5454545454547,913.4564461621859,834402.6790352504,0,1,0,0,1,0,0,0,1.0,600.6122448979592,520.2916666666666,655.68,0,0,0,0,0,0,48,24974,50,32784,577,225,22,32,5153284.0,4369386.4074450545,1.2677625E7,1159024.0,1.2390666833333334E7,4381588.53132274,1.7762869E7,6004423.0,CIC
131.202.242.189-162.125.4.4-52744-443-6,131.202.242.189,52744,162.125.4.4,443,6,01/02/2018 09:35:11,105195631,27,32,26081.0,6536.0,2856.0,0.0,965.962962962963,1049.4488473436347,630.0,0.0,204.25,270.03357019500015,310.06040545543186,0.5608597946429923,1813717.7758620693,4419502.1455042185,1.9567998E7,5.0,1.05195631E8,4045985.8076923075,5928998.050849873,1.9567998E7,5.0,1.05163732E8,3392378.4516129037,5642281.004730674,1.9600934E7,11.0,1,0,0,0,864,1024,0.25666465178577613,0.30419514285721616,0.0,2856.0,579.3833333333332,842.5933352045181,709963.5285310734,0,1,0,0,1,0,0,0,1.0,589.2033898305085,965.9629629629629,204.25,0,0,0,0,0,0,27,26081,32,6536,412,204,14,32,2349780.0,2478976.848190667,5121386.0,284401.0,1.2616412000000002E7,4940169.1823697025,1.9567998E7,6323995.0,CIC
131.202.242.189-54.236.54.3-41544-443-6,131.202.242.189,41544,54.236.54.3,443,6,01/02/2018 09:35:13,110034036,25,13,756.0,1530.0,63.0,0.0,30.24,32.12382293563455,774.0,63.0,117.6923076923077,197.19591975806895,20.77538989844924,0.3453476886006435,2973892.864864864,4467193.198925125,9966060.0,15.0,1.10034036E8,4584751.5,4850640.722809747,9966060.0,34205.0,1.09999749E8,9166645.75,2022113.3137530836,1.0012655E7,3714957.0,1,0,0,0,800,416,0.2272024267109497,0.11814526188969383,0.0,774.0,60.230769230769226,121.05011174986942,14653.129554655872,0,1,0,0,1,0,0,0,0.0,61.81578947368421,30.24,117.6923076923077,0,0,0,0,0,0,25,756,13,1530,1444,1064,11,32,36958.72727272727,5395.008416877754,47969.0,34234.0,9628409.909090908,1109295.530761073,9966060.0,6283798.0,CIC
131.202.243.255-131.202.243.58-137-137-17,131.202.243.58,137,131.202.243.255,137,17,01/02/2018 09:35:11,117974750,78,0,3900.0,0.0,50.0,50.0,50.0,0.0,0,0,0,0,33.05792129247996,0.6611584258495992,1532139.6103896103,7464555.441361696,4.7702951E7,1.0,1.1797475E8,1532139.6103896103,7464555.441361696,4.7702951E7,1.0,0,0,0,0,0,0,0,0,0,624,0,0.6611584258495992,0.0,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.64102564102564,50.0,0.0,0,0,0,0,0,0,78,3900,0,0,-1,-1,77,8,1538039.0,43728.02087144278,1578124.0,1500042.0,2.7569832E7,2.1369396127354108E7,4.7702951E7,7427404.0,CIC
131.202.242.77-255.255.255.255-60081-137-17,131.202.242.77,60081,255.255.255.255,137,17,01/02/2018 09:35:11,117974568,78,0,3900.0,0.0,50.0,50.0,50.0,0.0,0,0,0,0,33.057972291112776,0.6611594458222555,1532137.2467532472,7464562.196927601,4.7702972E7,1.0,1.17974568E8,1532137.2467532472,7464562.196927601,4.7702972E7,1.0,0,0,0,0,0,0,0,0,0,624,0,0.6611594458222555,0.0,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.64102564102564,50.0,0.0,0,0,0,0,0,0,78,3900,0,0,-1,-1,77,8,1538041.0,43598.18466404307,1577940.0,1500088.0,2.75698355E7,2.1369447805764463E7,4.7702972E7,7427424.0,CIC
131.202.242.77-131.202.243.255-137-137-17,131.202.242.77,137,131.202.243.255,137,17,01/02/2018 09:35:11,118480597,201,0,10050.0,0.0,50.0,50.0,50.0,0.0,0,0,0,0,84.8240155305767,1.696480310611534,592402.9850000006,3133648.9406283754,3.0890995E7,1.0,1.18480597E8,592402.9850000006,3133648.9406283754,3.0890995E7,1.0,0,0,0,0,0,0,0,0,0,1608,0,1.696480310611534,0.0,50.0,50.0,50.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,50.24875621890547,50.0,0.0,0,0,0,0,0,0,201,10050,0,0,-1,-1,200,8,3561235.4,1367034.2669912486,5104701.0,1704579.0,1.72148798E7,1.1287743636025257E7,3.0890995E7,6360606.0,CIC
131.202.242.43-255.255.255.255-17500-17500-17,131.202.242.43,17500,255.255.255.255,17500,17,01/02/2018 09:35:13,90033130,4,0,532.0,0.0,133.0,133.0,133.0,0.0,0,0,0,0,5.908935966127135,0.04442808997088072,3.0011043333333332E7,278.77290638319454,3.0011354E7,3.0010815E7,9.003313E7,3.0011043333333332E7,278.77290638319454,3.0011354E7,3.0010815E7,0,0,0,0,0,0,0,0,0,32,0,0.04442808997088072,0.0,133.0,133.0,133.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,166.25,133.0,0.0,0,0,0,0,0,0,4,532,0,0,-1,-1,3,8,0,0,0,0,3.0011043333333332E7,278.77290638319454,3.0011354E7,3.0010815E7,CIC
131.202.242.43-131.202.243.255-17500-17500-17,131.202.242.43,17500,131.202.243.255,17500,17,01/02/2018 09:35:13,90033122,4,0,532.0,0.0,133.0,133.0,133.0,0.0,0,0,0,0,5.90893649117266,0.04442809391859143,3.0011040666666668E7,344.94105776687894,3.0011433E7,3.0010785E7,9.0033122E7,3.0011040666666668E7,344.94105776687894,3.0011433E7,3.0010785E7,0,0,0,0,0,0,0,0,0,32,0,0.04442809391859143,0.0,133.0,133.0,133.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,166.25,133.0,0.0,0,0,0,0,0,0,4,532,0,0,-1,-1,3,8,0,0,0,0,3.0011040666666668E7,344.94105776687894,3.0011433E7,3.0010785E7,CIC
131.202.242.189-162.125.18.133-36154-443-6,162.125.18.133,443,131.202.242.189,36154,6,01/02/2018 09:35:11,106895072,26,26,6760.0,9516.0,520.0,0.0,260.0,265.1490147068248,732.0,0.0,366.0,373.2482283949918,152.2614625302839,0.48645834674212113,2095981.8039215691,4307378.538874985,1.8323711E7,7.0,1.06895072E8,4275802.880000001,5385391.836511275,1.8323711E7,19.0,1.06859211E8,4274368.44,5409694.775763594,1.8358621E7,35627.0,1,0,0,0,832,832,0.24322917337106056,0.24322917337106056,0.0,732.0,316.9056603773585,323.1028809808313,104395.47169811322,0,1,0,0,1,0,0,0,1.0,323.0,260.0,366.0,0,0,0,0,0,0,26,6760,26,9516,170,1444,12,32,3423835.285714286,2870256.540859935,7268033.0,1028996.0,1.1685009285714285E7,4948462.646677037,1.8323711E7,5175927.0,CIC
131.202.242.192-255.255.255.255-17500-17500-17,131.202.242.192,17500,255.255.255.255,17500,17,01/02/2018 09:35:14,90283050,8,0,1168.0,0.0,146.0,146.0,146.0,0.0,0,0,0,0,12.937090627753493,0.08861020977913352,1.289757857142857E7,1.6084743457778584E7,3.0098546E7,483.0,9.028305E7,1.289757857142857E7,1.6084743457778584E7,3.0098546E7,483.0,0,0,0,0,0,0,0,0,0,64,0,0.08861020977913352,0.0,146.0,146.0,146.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,164.25,146.0,0.0,0,0,0,0,0,0,8,1168,0,0,-1,-1,7,8,1296.6666666666667,315.5476720454983,1498.0,933.0,3.0092892333333332E7,5060.893234729749,3.0098546E7,3.0088785E7,CIC
131.202.242.192-131.202.243.255-17500-17500-17,131.202.242.192,17500,131.202.243.255,17500,17,01/02/2018 09:35:14,90282116,4,0,584.0,0.0,146.0,146.0,146.0,0.0,0,0,0,0,6.46861223323565,0.044305563241340065,3.0094038666666668E7,4572.810332097028,3.0099111E7,3.0090232E7,9.0282116E7,3.0094038666666668E7,4572.810332097028,3.0099111E7,3.0090232E7,0,0,0,0,0,0,0,0,0,32,0,0.044305563241340065,0.0,146.0,146.0,146.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,182.5,146.0,0.0,0,0,0,0,0,0,4,584,0,0,-1,-1,3,8,0,0,0,0,3.0094038666666668E7,4572.810332097028,3.0099111E7,3.0090232E7,CIC
127.0.0.1-127.0.0.1-46079-45164-6,127.0.0.1,46079,127.0.0.1,45164,6,01/02/2018 09:35:10,105026521,5,0,227.0,0.0,51.0,44.0,45.4,3.1304951684997064,0,0,0,0,2.1613588438295506,0.04760702299184032,2.625663025E7,1.2487354699379245E7,4.4987647E7,1.9995544E7,1.05026521E8,2.625663025E7,1.2487354699379245E7,4.4987647E7,1.9995544E7,0,0,0,0,0,1,0,0,0,160,0,0.04760702299184032,0.0,44.0,51.0,46.33333333333333,3.6147844564602547,13.06666666666666,0,1,0,0,1,0,0,0,0.0,55.6,45.4,0.0,0,0,0,0,0,0,5,227,0,0,1365,-1,4,32,0,0,0,0,2.625663025E7,1.2487354699379245E7,4.4987647E7,1.9995544E7,CIC
127.0.0.1-127.0.0.1-45164-46079-6,127.0.0.1,45164,127.0.0.1,46079,6,01/02/2018 09:35:10,105026523,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.04760702208526888,2.625663075E7,1.2487360359734701E7,4.4987656E7,1.9995545E7,1.05026523E8,2.625663075E7,1.2487360359734701E7,4.4987656E7,1.9995545E7,0,0,0,0,0,0,0,0,0,160,0,0.04760702208526888,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,0,0,588,-1,0,32,0,0,0,0,2.625663075E7,1.2487360359734701E7,4.4987656E7,1.9995545E7,CIC
131.202.242.189-255.255.255.255-17500-17500-17,131.202.242.189,17500,255.255.255.255,17500,17,01/02/2018 09:35:15,90033852,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.953316314845665,0.0444277336928781,3.0011284E7,708.3134899181294,3.001176E7,3.001047E7,9.0033852E7,3.0011284E7,708.3134899181294,3.001176E7,3.001047E7,0,0,0,0,0,0,0,0,0,32,0,0.0444277336928781,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,0,0,0,0,0,0,4,536,0,0,-1,-1,3,8,0,0,0,0,3.0011284E7,708.3134899181294,3.001176E7,3.001047E7,CIC
131.202.242.189-131.202.243.255-17500-17500-17,131.202.242.189,17500,131.202.243.255,17500,17,01/02/2018 09:35:15,90033840,4,0,536.0,0.0,134.0,134.0,134.0,0.0,0,0,0,0,5.9533171083228265,0.04442773961434945,3.001128E7,712.8842823347981,3.0011812E7,3.001047E7,9.003384E7,3.001128E7,712.8842823347981,3.0011812E7,3.001047E7,0,0,0,0,0,0,0,0,0,32,0,0.04442773961434945,0.0,134.0,134.0,134.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,167.5,134.0,0.0,0,0,0,0,0,0,4,536,0,0,-1,-1,3,8,0,0,0,0,3.001128E7,712.8842823347981,3.0011812E7,3.001047E7,CIC
131.202.242.138-255.255.255.255-17500-17500-17,131.202.242.138,17500,255.255.255.255,17500,17,01/02/2018 09:35:17,90063107,4,0,532.0,0.0,133.0,133.0,133.0,0.0,0,0,0,0,5.906969209934096,0.04441330233033155,3.0021035666666668E7,981.2162520735851,3.0021947E7,3.0019997E7,9.0063107E7,3.0021035666666668E7,981.2162520735851,3.0021947E7,3.0019997E7,0,0,0,0,0,0,0,0,0,32,0,0.04441330233033155,0.0,133.0,133.0,133.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,166.25,133.0,0.0,0,0,0,0,0,0,4,532,0,0,-1,-1,3,8,0,0,0,0,3.0021035666666668E7,981.2162520735851,3.0021947E7,3.0019997E7,CIC
