Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Win Bytes Fwd,Init Win Bytes Bwd,Act Data Pkt Fwd,Min Seg Size Fwd,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
127.0.0.1-127.0.0.1-35116-44168-6,127.0.0.1,35116,127.0.0.1,44168,6,08/01/2018 09:34:16,64967618,2,0,91.0,0.0,49.0,42.0,45.5,4.949747468305833,0,0,0,0,1.4006978060978008,0.030784567166984633,6.4967618E7,0.0,6.4967618E7,6.4967618E7,6.4967618E7,6.4967618E7,0.0,6.4967618E7,6.4967618E7,0,0,0,0,0,1,0,0,0,64,0,0.030784567166984633,0.0,42.0,49.0,46.666666666666664,4.041451884327381,16.333333333333336,0,1,0,0,1,0,0,0,0.0,70.0,45.5,0.0,0,0,0,0,0,0,2,91,0,0,1365,-1,1,32,0,0,0,0,6.4967618E7,0.0,6.4967618E7,6.4967618E7,CIC
127.0.0.1-127.0.0.1-44168-35116-6,127.0.0.1,44168,127.0.0.1,35116,6,08/01/2018 09:34:16,64967606,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.030784572853123138,6.4967606E7,0.0,6.4967606E7,6.4967606E7,6.4967606E7,6.4967606E7,0.0,6.4967606E7,6.4967606E7,0,0,0,0,0,0,0,0,0,64,0,0.030784572853123138,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,375,-1,0,32,0,0,0,0,6.4967606E7,0.0,6.4967606E7,6.4967606E7,CIC
127.0.0.1-127.0.0.1-51610-39719-6,127.0.0.1,51610,127.0.0.1,39719,6,08/01/2018 09:36:14,15001322,8,0,384.0,0.0,362.0,0.0,48.0,126.99043833522046,0,0,0,0,25.597743985496745,0.5332863330311822,2143046.0,5653072.277129255,1.4962969E7,20.0,1.5001322E7,2143046.0,5653072.277129255,1.4962969E7,20.0,0,0,0,0,0,0,0,0,0,264,0,0.5332863330311822,0.0,0.0,362.0,42.666666666666664,119.86137826672943,14366.749999999998,0,0,0,1,0,0,0,0,0.0,48.0,48.0,0.0,0,0,0,0,0,0,8,384,0,0,43690,-1,3,32,0,0,0,0,0,0,0,0,CIC
127.0.0.1-127.0.0.1-39719-51610-6,127.0.0.1,39719,127.0.0.1,51610,6,08/01/2018 09:36:14,15001378,6,0,303.0,0.0,287.0,0.0,50.5,116.03749394053631,0,0,0,0,20.19814446379526,0.399963256708817,3000275.6,6708373.539401023,1.5000579E7,55.0,1.5001378E7,3000275.6,6708373.539401023,1.5000579E7,55.0,0,0,0,0,0,0,0,0,0,200,0,0.399963256708817,0.0,0.0,287.0,43.28571428571429,107.63319544594393,11584.904761904763,0,0,0,1,1,0,0,0,0.0,50.5,50.5,0.0,0,0,0,0,0,0,6,303,0,0,43690,-1,2,32,0,0,0,0,0,0,0,0,CIC
127.0.0.1-127.0.0.1-47380-46557-6,127.0.0.1,47380,127.0.0.1,46557,6,08/01/2018 09:36:11,60001357,20,0,609.0,0.0,362.0,0.0,30.449999999999996,82.46369217004407,0,0,0,0,10.14977044602508,0.33332579461494516,3157966.157894737,7466945.808079457,1.9961106E7,21.0,6.0001357E7,3157966.157894737,7466945.808079457,1.9961106E7,21.0,0,0,0,0,0,0,0,0,0,648,0,0.33332579461494516,0.0,0.0,362.0,29.00000000000001,80.64986050824886,6504.400000000001,0,0,0,1,0,0,0,0,0.0,30.45,30.45,0.0,0,0,0,0,0,0,20,609,0,0,43690,-1,9,32,67899.5,40065.377328810966,96230.0,39569.0,1.9932681E7,39960.018418414176,1.9960937E7,1.9904425E7,CIC
127.0.0.1-127.0.0.1-46557-47380-6,127.0.0.1,46557,127.0.0.1,47380,6,08/01/2018 09:36:11,60001427,12,0,396.0,0.0,287.0,0.0,33.00000000000001,81.04992849528561,0,0,0,0,6.5998430337331815,0.19999524344646002,5454675.181818182,9329448.227357628,2.0000268E7,53.0,6.0001427E7,5454675.181818182,9329448.227357628,2.0000268E7,53.0,0,0,0,0,0,0,0,0,0,392,0,0.19999524344646002,0.0,0.0,287.0,30.46153846153846,78.13728877709985,6105.435897435896,0,0,0,1,1,0,0,0,0.0,33.0,33.0,0.0,0,0,0,0,0,0,12,396,0,0,43690,-1,8,32,29750.0,41744.75593412902,59268.0,232.0,1.9970849E7,41604.74879145408,2.0000268E7,1.994143E7,CIC
127.0.0.1-127.0.0.1-47470-46557-6,127.0.0.1,47470,127.0.0.1,46557,6,08/01/2018 09:37:11,15001042,8,0,96.0,0.0,74.0,0.0,12.0,25.62922439047157,0,0,0,0,6.399555444215141,0.5332962870179285,2143006.0,5652959.043619545,1.4962672E7,22.0,1.5001042E7,2143006.0,5652959.043619545,1.4962672E7,22.0,0,0,0,0,0,0,0,0,0,264,0,0.5332962870179285,0.0,0.0,74.0,10.666666666666666,24.305349205473266,590.7499999999999,0,0,0,1,0,0,0,0,0.0,12.0,12.0,0.0,0,0,0,0,0,0,8,96,0,0,43690,-1,3,32,0,0,0,0,0,0,0,0,CIC
127.0.0.1-127.0.0.1-46557-47470-6,127.0.0.1,46557,127.0.0.1,47470,6,08/01/2018 09:37:11,15001083,6,0,46.0,0.0,30.0,0.0,7.666666666666666,12.67543556122103,0,0,0,0,3.066445269318222,0.3999711220849855,3000216.6,6708417.700750849,1.5000599E7,46.0,1.5001083E7,3000216.6,6708417.700750849,1.5000599E7,46.0,0,0,0,0,0,0,0,0,0,200,0,0.3999711220849855,0.0,0.0,30.0,6.571428571428571,11.92835756865606,142.28571428571428,0,0,0,1,1,0,0,0,0.0,7.666666666666667,7.666666666666667,0.0,0,0,0,0,0,0,6,46,0,0,43690,-1,2,32,0,0,0,0,0,0,0,0,CIC
127.0.0.1-127.0.0.1-47482-46557-6,127.0.0.1,47482,127.0.0.1,46557,6,08/01/2018 09:37:31,15000709,8,0,96.0,0.0,74.0,0.0,12.0,25.62922439047157,0,0,0,0,6.399697507631139,0.5333081256359282,2142958.4285714286,5653205.997967138,1.4963186E7,20.0,1.5000709E7,2142958.4285714286,5653205.997967138,1.4963186E7,20.0,0,0,0,0,0,0,0,0,0,264,0,0.5333081256359282,0.0,0.0,74.0,10.666666666666666,24.305349205473266,590.7499999999999,0,0,0,1,0,0,0,0,0.0,12.0,12.0,0.0,0,0,0,0,0,0,8,96,0,0,43690,-1,3,32,0,0,0,0,0,0,0,0,CIC
127.0.0.1-127.0.0.1-46557-47482-6,127.0.0.1,46557,127.0.0.1,47482,6,08/01/2018 09:37:31,15000755,6,0,46.0,0.0,30.0,0.0,7.666666666666666,12.67543556122103,0,0,0,0,3.06651231887995,0.39997986767999344,3000151.0,6708346.48186783,1.5000406E7,52.0,1.5000755E7,3000151.0,6708346.48186783,1.5000406E7,52.0,0,0,0,0,0,0,0,0,0,200,0,0.39997986767999344,0.0,0.0,30.0,6.571428571428571,11.92835756865606,142.28571428571428,0,0,0,1,1,0,0,0,0.0,7.666666666666667,7.666666666666667,0.0,0,0,0,0,0,0,6,46,0,0,43690,-1,2,32,0,0,0,0,0,0,0,0,CIC
127.0.0.1-127.0.0.1-47484-46557-6,127.0.0.1,47484,127.0.0.1,46557,6,08/01/2018 09:37:51,15000895,8,0,96.0,0.0,74.0,0.0,12.0,25.62922439047157,0,0,0,0,6.399618156116685,0.5333015130097237,2142985.0,5653604.587693884,1.4964118E7,21.0,1.5000895E7,2142985.0,5653604.587693884,1.4964118E7,21.0,0,0,0,0,0,0,0,0,0,264,0,0.5333015130097237,0.0,0.0,74.0,10.666666666666666,24.305349205473266,590.7499999999999,0,0,0,1,0,0,0,0,0.0,12.0,12.0,0.0,0,0,0,0,0,0,8,96,0,0,43690,-1,3,32,0,0,0,0,0,0,0,0,CIC
127.0.0.1-127.0.0.1-46557-47484-6,127.0.0.1,46557,127.0.0.1,47484,6,08/01/2018 09:37:51,15000935,6,0,46.0,0.0,30.0,0.0,7.666666666666666,12.67543556122103,0,0,0,0,3.0664755230257312,0.3999750682207476,3000187.0,6708432.570475498,1.5000596E7,53.0,1.5000935E7,3000187.0,6708432.570475498,1.5000596E7,53.0,0,0,0,0,0,0,0,0,0,200,0,0.3999750682207476,0.0,0.0,30.0,6.571428571428571,11.92835756865606,142.28571428571428,0,0,0,1,1,0,0,0,0.0,7.666666666666667,7.666666666666667,0.0,0,0,0,0,0,0,6,46,0,0,43690,-1,2,32,0,0,0,0,0,0,0,0,CIC
127.0.0.1-127.0.0.1-35116-44168-6,127.0.0.1,35116,127.0.0.1,44168,6,08/01/2018 09:36:21,60003267,2,0,84.0,0.0,42.0,42.0,42.0,0.0,0,0,0,0,1.3999237741504975,0.033331518432154705,6.0003267E7,0.0,6.0003267E7,6.0003267E7,6.0003267E7,6.0003267E7,0.0,6.0003267E7,6.0003267E7,0,0,0,0,0,1,0,0,0,64,0,0.033331518432154705,0.0,42.0,42.0,42.0,0.0,0.0,0,1,0,0,1,0,0,0,0.0,63.0,42.0,0.0,0,0,0,0,0,0,2,84,0,0,1365,-1,1,32,0,0,0,0,6.0003267E7,0.0,6.0003267E7,6.0003267E7,CIC
127.0.0.1-127.0.0.1-44168-35116-6,127.0.0.1,44168,127.0.0.1,35116,6,08/01/2018 09:36:21,60003266,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.03333151898764977,6.0003266E7,0.0,6.0003266E7,6.0003266E7,6.0003266E7,6.0003266E7,0.0,6.0003266E7,6.0003266E7,0,0,0,0,0,0,0,0,0,64,0,0.03333151898764977,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,375,-1,0,32,0,0,0,0,6.0003266E7,0.0,6.0003266E7,6.0003266E7,CIC
127.0.0.1-127.0.0.1-47512-46557-6,127.0.0.1,47512,127.0.0.1,46557,6,08/01/2018 09:38:11,15000882,8,0,96.0,0.0,74.0,0.0,12.0,25.62922439047157,0,0,0,0,6.3996237021263145,0.5333019751771929,2142983.1428571427,5652154.630431638,1.4960821E7,31.0,1.5000882E7,2142983.1428571427,5652154.630431638,1.4960821E7,31.0,0,0,0,0,0,0,0,0,0,264,0,0.5333019751771929,0.0,0.0,74.0,10.666666666666666,24.305349205473266,590.7499999999999,0,0,0,1,0,0,0,0,0.0,12.0,12.0,0.0,0,0,0,0,0,0,8,96,0,0,43690,-1,3,32,0,0,0,0,0,0,0,0,CIC
127.0.0.1-127.0.0.1-46557-47512-6,127.0.0.1,46557,127.0.0.1,47512,6,08/01/2018 09:38:11,15000922,6,0,46.0,0.0,30.0,0.0,7.666666666666666,12.67543556122103,0,0,0,0,3.066478180474507,0.3999754148445009,3000184.4,6708422.843569329,1.5000576E7,63.0,1.5000922E7,3000184.4,6708422.843569329,1.5000576E7,63.0,0,0,0,0,0,0,0,0,0,200,0,0.3999754148445009,0.0,0.0,30.0,6.571428571428571,11.92835756865606,142.28571428571428,0,0,0,1,1,0,0,0,0.0,7.666666666666667,7.666666666666667,0.0,0,0,0,0,0,0,6,46,0,0,43690,-1,2,32,0,0,0,0,0,0,0,0,CIC
127.0.0.1-127.0.0.1-47514-46557-6,127.0.0.1,47514,127.0.0.1,46557,6,08/01/2018 09:38:31,15000986,8,0,96.0,0.0,74.0,0.0,12.0,25.62922439047157,0,0,0,0,6.399579334318425,0.5332982778598687,2142998.0,5652515.576608937,1.4961656E7,21.0,1.5000986E7,2142998.0,5652515.576608937,1.4961656E7,21.0,0,0,0,0,0,0,0,0,0,264,0,0.5332982778598687,0.0,0.0,74.0,10.666666666666666,24.305349205473266,590.7499999999999,0,0,0,1,0,0,0,0,0.0,12.0,12.0,0.0,0,0,0,0,0,0,8,96,0,0,43690,-1,3,32,0,0,0,0,0,0,0,0,CIC
127.0.0.1-127.0.0.1-46557-47514-6,127.0.0.1,46557,127.0.0.1,47514,6,08/01/2018 09:38:31,15001045,6,0,46.0,0.0,30.0,0.0,7.666666666666666,12.67543556122103,0,0,0,0,3.0664530371050818,0.39997213527457587,3000209.0,6708478.40987921,1.50007E7,51.0,1.5001045E7,3000209.0,6708478.40987921,1.50007E7,51.0,0,0,0,0,0,0,0,0,0,200,0,0.39997213527457587,0.0,0.0,30.0,6.571428571428571,11.92835756865606,142.28571428571428,0,0,0,1,1,0,0,0,0.0,7.666666666666667,7.666666666666667,0.0,0,0,0,0,0,0,6,46,0,0,43690,-1,2,32,0,0,0,0,0,0,0,0,CIC
127.0.0.1-127.0.0.1-47516-46557-6,127.0.0.1,47516,127.0.0.1,46557,6,08/01/2018 09:38:51,15001142,8,0,96.0,0.0,74.0,0.0,12.0,25.62922439047157,0,0,0,0,6.399512783760064,0.5332927319800053,2143020.285714286,5652871.733018617,1.4962488E7,20.0,1.5001142E7,2143020.285714286,5652871.733018617,1.4962488E7,20.0,0,0,0,0,0,0,0,0,0,264,0,0.5332927319800053,0.0,0.0,74.0,10.666666666666666,24.305349205473266,590.7499999999999,0,0,0,1,0,0,0,0,0.0,12.0,12.0,0.0,0,0,0,0,0,0,8,96,0,0,43690,-1,3,32,0,0,0,0,0,0,0,0,CIC
127.0.0.1-127.0.0.1-46557-47516-6,127.0.0.1,46557,127.0.0.1,47516,6,08/01/2018 09:38:51,15001188,6,0,46.0,0.0,30.0,0.0,7.666666666666666,12.67543556122103,0,0,0,0,3.066423805901239,0.3999683225088573,3000237.6,6708417.142401015,1.5000619E7,53.0,1.5001188E7,3000237.6,6708417.142401015,1.5000619E7,53.0,0,0,0,0,0,0,0,0,0,200,0,0.3999683225088573,0.0,0.0,30.0,6.571428571428571,11.92835756865606,142.28571428571428,0,0,0,1,1,0,0,0,0.0,7.666666666666667,7.666666666666667,0.0,0,0,0,0,0,0,6,46,0,0,43690,-1,2,32,0,0,0,0,0,0,0,0,CIC
127.0.0.1-127.0.0.1-47520-46557-6,127.0.0.1,47520,127.0.0.1,46557,6,08/01/2018 09:39:11,15000874,8,0,96.0,0.0,74.0,0.0,12.0,25.62922439047157,0,0,0,0,6.399627115060096,0.5333022595883413,2142982.0,5653204.998199723,1.4963207E7,21.0,1.5000874E7,2142982.0,5653204.998199723,1.4963207E7,21.0,0,0,0,0,0,0,0,0,0,264,0,0.5333022595883413,0.0,0.0,74.0,10.666666666666666,24.305349205473266,590.7499999999999,0,0,0,1,0,0,0,0,0.0,12.0,12.0,0.0,0,0,0,0,0,0,8,96,0,0,43690,-1,3,32,0,0,0,0,0,0,0,0,CIC
127.0.0.1-127.0.0.1-46557-47520-6,127.0.0.1,46557,127.0.0.1,47520,6,08/01/2018 09:39:11,15000916,6,0,46.0,0.0,30.0,0.0,7.666666666666666,12.67543556122103,0,0,0,0,3.06647940699088,0.3999755748248974,3000183.2,6708420.160306725,1.500057E7,52.0,1.5000916E7,3000183.2,6708420.160306725,1.500057E7,52.0,0,0,0,0,0,0,0,0,0,200,0,0.3999755748248974,0.0,0.0,30.0,6.571428571428571,11.92835756865606,142.28571428571428,0,0,0,1,1,0,0,0,0.0,7.666666666666667,7.666666666666667,0.0,0,0,0,0,0,0,6,46,0,0,43690,-1,2,32,0,0,0,0,0,0,0,0,CIC
127.0.0.1-127.0.0.1-47526-46557-6,127.0.0.1,47526,127.0.0.1,46557,6,08/01/2018 09:39:31,15000748,8,0,96.0,0.0,74.0,0.0,12.0,25.62922439047157,0,0,0,0,6.39968086924732,0.5333067391039433,2142964.0,5653430.1758054225,1.4963701E7,19.0,1.5000748E7,2142964.0,5653430.1758054225,1.4963701E7,19.0,0,0,0,0,0,0,0,0,0,264,0,0.5333067391039433,0.0,0.0,74.0,10.666666666666666,24.305349205473266,590.7499999999999,0,0,0,1,0,0,0,0,0.0,12.0,12.0,0.0,0,0,0,0,0,0,8,96,0,0,43690,-1,3,32,0,0,0,0,0,0,0,0,CIC
127.0.0.1-127.0.0.1-46557-47526-6,127.0.0.1,46557,127.0.0.1,47526,6,08/01/2018 09:39:31,15000791,6,0,46.0,0.0,30.0,0.0,7.666666666666666,12.67543556122103,0,0,0,0,3.0665049596384617,0.3999789077789298,3000158.2,6708350.84221746,1.5000421E7,52.0,1.5000791E7,3000158.2,6708350.84221746,1.5000421E7,52.0,0,0,0,0,0,0,0,0,0,200,0,0.3999789077789298,0.0,0.0,30.0,6.571428571428571,11.92835756865606,142.28571428571428,0,0,0,1,1,0,0,0,0.0,7.666666666666667,7.666666666666667,0.0,0,0,0,0,0,0,6,46,0,0,43690,-1,2,32,0,0,0,0,0,0,0,0,CIC
127.0.0.1-127.0.0.1-47532-46557-6,127.0.0.1,47532,127.0.0.1,46557,6,08/01/2018 09:39:51,15001099,8,0,96.0,0.0,74.0,0.0,12.0,25.62922439047157,0,0,0,0,6.3995311276860445,0.5332942606405038,2143014.1428571427,5652204.823469641,1.4960966E7,27.0,1.5001099E7,2143014.1428571427,5652204.823469641,1.4960966E7,27.0,0,0,0,0,0,0,0,0,0,264,0,0.5332942606405038,0.0,0.0,74.0,10.666666666666666,24.305349205473266,590.7499999999999,0,0,0,1,0,0,0,0,0.0,12.0,12.0,0.0,0,0,0,0,0,0,8,96,0,0,43690,-1,3,32,0,0,0,0,0,0,0,0,CIC
127.0.0.1-127.0.0.1-46557-47532-6,127.0.0.1,46557,127.0.0.1,47532,6,08/01/2018 09:39:51,15001137,6,0,46.0,0.0,30.0,0.0,7.666666666666666,12.67543556122103,0,0,0,0,3.0664342309519603,0.39996968229808183,3000227.4,6708403.277997514,1.5000584E7,109.0,1.5001137E7,3000227.4,6708403.277997514,1.5000584E7,109.0,0,0,0,0,0,0,0,0,0,200,0,0.39996968229808183,0.0,0.0,30.0,6.571428571428571,11.92835756865606,142.28571428571428,0,0,0,1,1,0,0,0,0.0,7.666666666666667,7.666666666666667,0.0,0,0,0,0,0,0,6,46,0,0,43690,-1,2,32,0,0,0,0,0,0,0,0,CIC
