Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
131.202.242.189-209.95.50.155-48540-80-6,131.202.242.189,48540,209.95.50.155,80,6,02/02/2018 09:38:26,10040717,6,6,513.0,3248.0,513.0,0.0,85.5,209.43137300796172,1448.0,0.0,541.3333333333334,715.4105581179709,374.57484360927606,1.1951337738131649,912792.4545454546,3012968.972221565,9997200.0,7.0,43517.0,8703.4,11745.090625448574,22186.0,57.0,1.0019791E7,2003958.2,4468371.454682869,9997207.0,57.0,0,0,0,0,200,200,0.5975668869065824,0.5975668869065824,0.0,1448.0,289.3076923076922,539.4746494840118,291032.89743589744,0,0,0,1,0,0,0,0,1.0,313.4166666666667,85.5,541.3333333333334,0,0,0,0,0,0,6,513,6,3248,29200,31,1,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-209.95.50.155-48546-80-6,131.202.242.189,48546,209.95.50.155,80,6,02/02/2018 09:38:26,10041307,5,5,513.0,2782.0,513.0,0.0,102.6,229.42057449147842,1448.0,0.0,556.4,762.9474424886685,328.1445333759838,0.995886292491605,1115700.7777777778,3330468.4159872234,9996917.0,4.0,44390.0,11097.5,12649.725438390617,23146.0,80.0,1.002041E7,2505102.5,4994557.896241368,9996925.0,262.0,0,0,0,0,168,168,0.4979431462458025,0.4979431462458025,0.0,1448.0,299.54545454545456,561.464756442711,315242.67272727273,0,0,0,1,0,0,0,0,1.0,329.5,102.6,556.4,0,0,0,0,0,0,5,513,5,2782,29200,31,1,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-151.101.65.69-56784-443-6,131.202.242.189,56784,151.101.65.69,443,6,02/02/2018 09:38:24,14247079,3,4,0.0,89.0,0.0,0.0,0.0,0.0,58.0,0.0,22.25,27.95681193078591,6.246894538873548,0.49132878395634644,2374513.166666667,5802028.8805982135,1.4217831E7,2.0,1.4247077E7,7123538.5,1.0074186374010583E7,1.4247064E7,13.0,1.4217856E7,4739285.333333334,8208661.338268641,1.4217831E7,4.0,0,0,0,0,96,128,0.2105694788384342,0.28075930511791225,0.0,58.0,11.125,21.826834728968702,476.4107142857142,0,0,0,0,1,0,0,0,1.0,12.714285714285714,0.0,22.25,0,0,0,0,0,0,3,0,4,89,1758,80,0,32,29223.0,0.0,29223.0,29223.0,1.4217831E7,0.0,1.4217831E7,1.4217831E7,CIC
131.202.242.189-162.125.18.133-40932-443-6,162.125.18.133,443,131.202.242.189,40932,6,02/02/2018 09:38:38,354785,4,3,617.0,1817.0,360.0,0.0,154.25,183.00887956599266,1039.0,0.0,605.6666666666667,540.5130279034292,6860.492974618431,19.730259171047255,59130.83333333333,94738.31941177059,243916.0,554.0,110869.0,36956.33333333333,36973.66422649145,74476.0,554.0,352960.0,176480.0,197291.277232421,315986.0,36974.0,1,0,0,0,128,96,11.274433812027002,8.45582535902025,0.0,1039.0,336.375,385.69378583089906,148759.69642857142,0,1,0,0,1,0,0,0,0.0,384.42857142857144,154.25,605.6666666666666,0,0,0,0,0,0,4,617,3,1817,360,1444,1,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-162.125.18.133-40932-443-6,162.125.18.133,443,131.202.242.189,40932,6,02/02/2018 09:38:39,67,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,462686.5671641791,44776.119402985074,33.5,23.33452377915607,50.0,17.0,67.0,67.0,0.0,67.0,67.0,0,0,0,0,0,1,0,0,0,64,20,29850.746268656716,14925.373134328358,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,1,0,0,1,0,0,0,0.0,20.666666666666668,15.5,0.0,0,0,0,0,0,0,2,31,1,0,360,0,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-209.95.50.155-48538-80-6,131.202.242.189,48538,209.95.50.155,80,6,02/02/2018 09:38:36,3308868,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.6044363208202926,3308868.0,0.0,3308868.0,3308868.0,3308868.0,3308868.0,0.0,3308868.0,3308868.0,0,0,0,0,0,0,0,0,0,64,0,0.6044363208202926,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,305,-1,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-209.95.50.155-48542-80-6,131.202.242.189,48542,209.95.50.155,80,6,02/02/2018 09:38:36,3308872,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.6044355901346441,3308872.0,0.0,3308872.0,3308872.0,3308872.0,3308872.0,0.0,3308872.0,3308872.0,0,0,0,0,0,0,0,0,0,64,0,0.6044355901346441,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,296,-1,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-209.95.50.155-48544-80-6,131.202.242.189,48544,209.95.50.155,80,6,02/02/2018 09:38:36,3308883,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.6044335807582196,3308883.0,0.0,3308883.0,3308883.0,3308883.0,3308883.0,0.0,3308883.0,3308883.0,0,0,0,0,0,0,0,0,0,64,0,0.6044335807582196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-209.95.50.155-48540-80-6,131.202.242.189,48540,209.95.50.155,80,6,02/02/2018 09:38:36,3308891,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.6044321194019386,3308891.0,0.0,3308891.0,3308891.0,3308891.0,3308891.0,0.0,3308891.0,3308891.0,0,0,0,0,0,0,0,0,0,64,0,0.6044321194019386,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,296,-1,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-209.95.50.155-48546-80-6,131.202.242.189,48546,209.95.50.155,80,6,02/02/2018 09:38:36,3308899,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.6044306580527239,3308899.0,0.0,3308899.0,3308899.0,3308899.0,3308899.0,0.0,3308899.0,3308899.0,0,0,0,0,0,0,0,0,0,64,0,0.6044306580527239,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-209.95.50.153-34658-80-6,131.202.242.189,34658,209.95.50.153,80,6,02/02/2018 09:38:26,20050089,5,5,626.0,1741.0,626.0,0.0,125.2,279.95571078297365,1448.0,0.0,348.2,627.7612603530104,118.05433881116438,0.49875090330022975,2227787.6666666665,6663431.44564668,1.9996923E7,3.0,53166.0,13291.5,16359.155285853445,33722.0,43.0,2.0030819E7,5007704.75,9992817.695864744,1.9996926E7,58.0,0,0,0,0,168,168,0.24937545165011488,0.24937545165011488,0.0,1448.0,215.18181818181822,454.4330133654064,206509.36363636365,0,0,0,1,0,0,0,0,1.0,236.7,125.2,348.2,0,0,0,0,0,0,5,626,5,1741,29200,123,1,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-209.95.50.153-34658-80-6,131.202.242.189,34658,209.95.50.153,80,6,02/02/2018 09:38:46,1903783,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0505398987174484,1903783.0,0.0,1903783.0,1903783.0,1903783.0,1903783.0,0.0,1903783.0,1903783.0,0,0,0,0,0,0,0,0,0,64,0,1.0505398987174484,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-103.235.46.39-35320-443-6,131.202.242.189,35320,103.235.46.39,443,6,02/02/2018 09:38:49,743327,10,6,1613.0,249.0,1045.0,0.0,161.3,349.8790425910709,96.0,0.0,41.5,45.1563948959613,2504.9540780840734,21.524847072688065,49555.13333333333,101907.71394177231,267136.0,1.0,743327.0,82591.88888888889,122969.57868457187,267345.0,49.0,468159.0,93631.8,130194.28018426923,267303.0,51.0,0,0,0,0,232,140,13.45302942043004,8.071817652258025,0.0,1045.0,109.52941176470588,271.39687674305014,73656.26470588235,0,0,0,1,0,0,0,0,0.0,116.375,161.3,41.5,0,0,0,0,0,0,10,1613,6,249,29200,812,3,20,0,0,0,0,0,0,0,0,CIC
131.202.242.189-103.235.46.39-35318-443-6,131.202.242.189,35318,103.235.46.39,443,6,02/02/2018 09:38:49,1083874,12,10,1650.0,312.0,1082.0,0.0,137.5,332.1745160166702,96.0,0.0,31.2,37.89986807364902,1810.173507252688,20.297562262772242,51613.047619047626,95140.40458473792,272548.0,3.0,1083874.0,98534.0,125406.67069418597,272970.0,8.0,744275.0,82697.22222222223,110645.74877257801,272698.0,23.0,0,0,0,0,296,220,11.071397597875768,9.226164664896473,0.0,1082.0,85.30434782608695,242.70341698583636,58904.94861660076,0,0,0,1,0,0,0,0,0.0,89.18181818181819,137.5,31.2,0,0,0,0,0,0,12,1650,10,312,29200,880,3,20,0,0,0,0,0,0,0,0,CIC
131.202.242.189-103.235.46.39-35330-443-6,131.202.242.189,35330,103.235.46.39,443,6,02/02/2018 09:38:49,1158906,10,6,1659.0,198.0,1091.0,0.0,165.9,362.85027521309974,96.0,0.0,33.0,36.889022757454555,1602.3732727244487,13.806124051476134,77260.39999999998,170525.00049586364,597030.0,1.0,1158906.0,128767.33333333333,208467.96606013595,597030.0,3.0,871649.0,174329.80000000002,384131.5047424515,861445.0,4.0,0,0,0,0,232,140,8.628827532172583,5.1772965193035505,0.0,1091.0,109.23529411764704,281.8087847751922,79416.19117647059,0,0,0,1,0,0,0,0,0.0,116.0625,165.9,33.0,0,0,0,0,0,0,10,1659,6,198,29200,812,3,20,0,0,0,0,0,0,0,0,CIC
131.202.242.189-103.235.46.39-35342-443-6,131.202.242.189,35342,103.235.46.39,443,6,02/02/2018 09:38:50,623530,10,6,1645.0,198.0,1077.0,0.0,164.5,358.88972308124585,96.0,0.0,33.0,36.889022757454555,2955.7519285359162,25.660353150610234,41568.66666666667,93303.16873019502,265746.0,3.0,623530.0,69281.11111111111,114445.58458875166,266078.0,10.0,276305.0,55261.0,117809.63524262351,265864.0,24.0,0,0,0,0,232,140,16.037720719131396,9.622632431478838,0.0,1077.0,108.41176470588235,278.76447469672524,77709.63235294117,0,0,0,1,0,0,0,0,0.0,115.1875,164.5,33.0,0,0,0,0,0,0,10,1645,6,198,29200,812,3,20,0,0,0,0,0,0,0,0,CIC
131.202.242.189-103.235.46.39-35348-443-6,131.202.242.189,35348,103.235.46.39,443,6,02/02/2018 09:38:51,575531,10,6,1646.0,198.0,1078.0,0.0,164.6,359.1722582704727,96.0,0.0,33.0,36.889022757454555,3203.9976995157513,27.80041387866162,38368.73333333333,93204.18264485364,267296.0,1.0,575531.0,63947.88888888889,115768.00125514438,267864.0,3.0,278410.0,55682.0,118473.48047558998,267467.0,4.0,0,0,0,0,232,140,17.37525867416351,10.425155204498108,0.0,1078.0,108.47058823529412,278.9816565759877,77830.76470588235,0,0,0,1,0,0,0,0,0.0,115.25,164.6,33.0,0,0,0,0,0,0,10,1646,6,198,29200,812,3,20,0,0,0,0,0,0,0,0,CIC
131.202.242.189-103.235.46.39-35342-443-6,103.235.46.39,443,131.202.242.189,35342,6,02/02/2018 09:38:51,145175,9,6,997.0,0.0,795.0,6.0,110.77777777777777,258.35091338031776,0.0,0.0,0.0,0.0,6867.573618047185,103.32357499569486,10369.642857142855,21894.610318900028,65562.0,1.0,145175.0,18146.875,27013.947844123042,65590.0,4.0,145157.0,29031.4,29994.389171976814,65585.0,6.0,1,0,0,0,180,156,61.99414499741691,41.32942999827794,0.0,795.0,68.31249999999999,196.46160566380394,38597.1625,0,1,0,0,1,0,0,0,0.0,72.86666666666666,110.77777777777777,0.0,0,0,0,0,0,0,9,997,6,0,812,0,8,20,0,0,0,0,0,0,0,0,CIC
131.202.242.189-103.235.46.39-35356-443-6,131.202.242.189,35356,103.235.46.39,443,6,02/02/2018 09:38:51,628432,10,6,1647.0,198.0,1079.0,0.0,164.7,359.45484958321106,96.0,0.0,33.0,36.889022757454555,2935.8785039590603,25.46019298826285,41895.46666666667,93484.63167041085,265937.0,4.0,628432.0,69825.77777777778,114558.22705154984,266266.0,12.0,276966.0,55393.2,117868.91802209776,266090.0,30.0,0,0,0,0,232,140,15.912620617664283,9.54757237059857,0.0,1079.0,108.5294117647059,279.19888020169844,77952.01470588235,0,0,0,1,0,0,0,0,0.0,115.3125,164.7,33.0,0,0,0,0,0,0,10,1647,6,198,29200,812,3,20,0,0,0,0,0,0,0,0,CIC
131.202.242.189-103.235.46.39-35348-443-6,103.235.46.39,443,131.202.242.189,35348,6,02/02/2018 09:38:51,96250,9,6,1000.0,0.0,798.0,6.0,111.11111111111113,259.3440978914136,0.0,0.0,0.0,0.0,10389.610389610389,155.84415584415584,6875.000000000001,15702.583040819945,55384.0,0.0,96250.0,12031.25,19684.29383870733,55404.0,3.0,96230.0,19246.0,22819.22619196365,55404.0,5.0,1,0,0,0,180,156,93.5064935064935,62.33766233766234,0.0,798.0,68.5,197.20141987318448,38888.4,0,1,0,0,1,0,0,0,0.0,73.06666666666666,111.11111111111111,0.0,0,0,0,0,0,0,9,1000,6,0,812,0,8,20,0,0,0,0,0,0,0,0,CIC
131.202.242.189-103.235.46.39-35360-443-6,131.202.242.189,35360,103.235.46.39,443,6,02/02/2018 09:38:51,658388,10,6,1651.0,198.0,1083.0,0.0,165.10000000000002,360.5857734298457,96.0,0.0,33.0,36.889022757454555,2808.374393214943,24.30177949780373,43892.53333333333,94467.1189241955,264309.0,2.0,658388.0,73154.22222222222,115084.05846464768,264812.0,8.0,275190.0,55038.0,117156.1846318836,264472.0,28.0,0,0,0,0,232,140,15.18861218612733,9.113167311676397,0.0,1083.0,108.76470588235294,280.0681902260065,78438.19117647057,0,0,0,1,0,0,0,0,0.0,115.5625,165.1,33.0,0,0,0,0,0,0,10,1651,6,198,29200,812,3,20,0,0,0,0,0,0,0,0,CIC
131.202.242.189-103.235.46.39-35356-443-6,103.235.46.39,443,131.202.242.189,35356,6,02/02/2018 09:38:52,150991,9,6,1001.0,0.0,799.0,6.0,111.22222222222223,259.67517102034316,0.0,0.0,0.0,0.0,6629.534210648318,99.34366949023453,10785.07142857143,22312.598991684863,65082.0,1.0,150991.0,18873.875,27401.54706496645,65105.0,3.0,150970.0,30194.0,30092.7495669638,65092.0,12.0,1,0,0,0,180,156,59.606201694140715,39.73746779609381,0.0,799.0,68.56249999999999,197.44804168860895,38985.72916666666,0,1,0,0,1,0,0,0,0.0,73.13333333333334,111.22222222222223,0.0,0,0,0,0,0,0,9,1001,6,0,812,0,8,20,0,0,0,0,0,0,0,0,CIC
131.202.242.189-103.235.46.39-35366-443-6,131.202.242.189,35366,103.235.46.39,443,6,02/02/2018 09:38:51,638112,10,6,1651.0,198.0,1083.0,0.0,165.10000000000002,360.5857734298457,96.0,0.0,33.0,36.889022757454555,2897.610450829948,25.073968206208313,42540.8,94039.8221045592,266451.0,3.0,638112.0,70901.33333333334,115083.27093565771,266884.0,8.0,276611.0,55322.2,118178.70016927755,266605.0,20.0,0,0,0,0,232,140,15.671230128880197,9.402738077328118,0.0,1083.0,108.76470588235294,280.0681902260065,78438.19117647057,0,0,0,1,0,0,0,0,0.0,115.5625,165.1,33.0,0,0,0,0,0,0,10,1651,6,198,29200,812,3,20,0,0,0,0,0,0,0,0,CIC
131.202.242.189-103.235.46.39-35360-443-6,103.235.46.39,443,131.202.242.189,35360,6,02/02/2018 09:38:52,182307,9,6,1000.0,0.0,798.0,6.0,111.11111111111113,259.3440978914136,0.0,0.0,0.0,0.0,5485.252897584844,82.27879346377264,13021.928571428569,29719.136806659895,101789.0,1.0,182307.0,22788.375,37239.96013860648,101816.0,8.0,182298.0,36459.6,42655.25953853757,101813.0,9.0,1,0,0,0,180,156,49.367276078263586,32.91151738550906,0.0,798.0,68.5,197.20141987318448,38888.4,0,1,0,0,1,0,0,0,0.0,73.06666666666666,111.11111111111111,0.0,0,0,0,0,0,0,9,1000,6,0,812,0,8,20,0,0,0,0,0,0,0,0,CIC
131.202.242.189-103.235.46.39-35366-443-6,103.235.46.39,443,131.202.242.189,35366,6,02/02/2018 09:38:52,160526,9,6,1004.0,0.0,802.0,6.0,111.55555555555559,260.6684249727569,0.0,0.0,0.0,0.0,6254.438533321705,93.44280677273463,11466.142857142857,24383.183580420413,75256.0,1.0,160526.0,20065.75,30130.061304522525,75283.0,4.0,160506.0,32101.2,33471.51584108494,75275.0,6.0,1,0,0,0,180,156,56.06568406364078,37.377122709093854,0.0,802.0,68.74999999999999,198.18795792546695,39278.46666666666,0,1,0,0,1,0,0,0,0.0,73.33333333333333,111.55555555555556,0.0,0,0,0,0,0,0,9,1004,6,0,812,0,8,20,0,0,0,0,0,0,0,0,CIC
131.202.242.189-103.235.46.39-35372-443-6,131.202.242.189,35372,103.235.46.39,443,6,02/02/2018 09:38:52,784380,10,6,1652.0,249.0,1084.0,0.0,165.2,360.86864338395736,96.0,0.0,41.5,45.1563948959613,2423.5702083173974,20.398276345648792,52292.0,100644.69288257862,264942.0,3.0,784380.0,87153.33333333333,119749.11765228168,265361.0,10.0,466184.0,93236.8,129481.6963829251,265089.0,29.0,0,0,0,0,232,140,12.748922716030496,7.649353629618298,0.0,1084.0,111.8235294117647,279.83236841324253,78306.15441176468,0,0,0,1,0,0,0,0,0.0,118.8125,165.2,41.5,0,0,0,0,0,0,10,1652,6,249,29200,812,3,20,0,0,0,0,0,0,0,0,CIC
