Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Win Bytes Fwd,Init Win Bytes Bwd,Act Data Pkt Fwd,Min Seg Size Fwd,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
131.202.242.189-69.16.175.42-40166-443-6,131.202.242.189,40166,69.16.175.42,443,6,17/01/2018 01:55:44,9438059,10,10,334.0,3688.0,208.0,0.0,33.400000000000006,73.01780604756622,1448.0,0.0,368.8,591.9654269183858,426.1469439849867,2.1190797811287254,496739.94736842107,2123834.6001117746,9266797.0,2.0,9438057.0,1048673.0,3081936.945832807,9266810.0,83.0,9396550.0,1044061.1111111111,3098401.467890396,9306325.0,15.0,0,0,0,0,340,328,1.0595398905643627,1.0595398905643627,0.0,1448.0,191.52380952380952,436.04892145808816,190138.66190476192,0,0,0,1,0,0,0,0,1.0,201.1,33.4,368.8,0,0,0,0,0,0,10,334,10,3688,29200,31,2,32,171247.0,0.0,171247.0,171247.0,9266797.0,0.0,9266797.0,9266797.0,CIC
131.202.242.189-69.16.175.42-40162-443-6,131.202.242.189,40162,69.16.175.42,443,6,17/01/2018 01:55:44,9439310,10,10,334.0,3688.0,208.0,0.0,33.400000000000006,73.01780604756622,1448.0,0.0,368.8,591.9654269183858,426.0904663582401,2.1187989376342125,496805.7894736843,2121222.8757896177,9256034.0,1.0,9439309.0,1048812.111111111,3077861.069341924,9256043.0,71.0,9391968.0,1043552.0,3093308.403629963,9292203.0,10.0,0,0,0,0,328,328,1.0593994688171062,1.0593994688171062,0.0,1448.0,191.52380952380952,436.04892145808816,190138.66190476192,0,0,0,1,0,0,0,0,1.0,201.1,33.4,368.8,0,0,0,0,0,0,10,334,10,3688,29200,31,2,32,183266.0,0.0,183266.0,183266.0,9256034.0,0.0,9256034.0,9256034.0,CIC
131.202.242.189-8.247.89.123-58504-443-6,131.202.242.189,58504,8.247.89.123,443,6,17/01/2018 01:55:47,9095363,11,11,967.0,7380.0,441.0,0.0,87.9090909090909,159.33013183039455,1448.0,0.0,670.9090909090909,715.3548007171622,917.7203812536123,2.4188149499915506,433112.5238095238,1947729.062567985,8933501.0,2.0,9095361.0,909536.1,2819389.033770869,8933522.0,46.0,9068592.0,906859.2,2834280.9115256416,8973254.0,23.0,0,0,0,0,360,360,1.2094074749957753,1.2094074749957753,0.0,1448.0,362.913043478261,579.1164047725465,335375.81027667987,0,0,0,1,0,0,0,0,1.0,379.40909090909093,87.9090909090909,670.9090909090909,0,0,0,0,0,0,11,967,11,7380,29200,139,3,32,161839.0,0.0,161839.0,161839.0,8933501.0,0.0,8933501.0,8933501.0,CIC
131.202.242.189-138.197.134.69-44974-1337-6,131.202.242.189,44974,138.197.134.69,1337,6,17/01/2018 01:55:44,11716473,9,7,334.0,3296.0,208.0,0.0,37.111111111111114,76.44024536270871,1448.0,0.0,470.85714285714283,674.8351474178536,309.82019930400554,1.3655986746182063,781098.2000000001,2964910.7916989964,1.1498282E7,3.0,1.1716473E7,1464559.125,4054466.442780936,1.1498282E7,49.0,160453.0,26742.166666666668,31406.90327566006,85546.0,49.0,0,0,0,0,296,232,0.7681492544727411,0.5974494201454652,0.0,1448.0,213.5294117647059,472.25444911179216,223024.2647058823,0,0,0,1,0,0,0,0,0.0,226.875,37.111111111111114,470.85714285714283,0,0,0,0,0,0,9,334,7,3296,29200,235,2,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-138.197.134.69-44970-1337-6,131.202.242.189,44970,138.197.134.69,1337,6,17/01/2018 01:55:44,11716513,9,7,334.0,3296.0,208.0,0.0,37.111111111111114,76.44024536270871,1448.0,0.0,470.85714285714283,674.8351474178536,309.81914158248276,1.3655940124847725,781100.8666666667,2963819.9404231906,1.1494316E7,2.0,1.1716513E7,1464564.125,4052871.9466006337,1.1494316E7,54.0,161305.0,26884.166666666668,32732.126801762617,89084.0,54.0,0,0,0,0,296,232,0.7681466320226845,0.597447380462088,0.0,1448.0,213.5294117647059,472.25444911179216,223024.2647058823,0,0,0,1,0,0,0,0,0.0,226.875,37.111111111111114,470.85714285714283,0,0,0,0,0,0,9,334,7,3296,29200,235,2,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-138.197.134.69-44976-1337-6,131.202.242.189,44976,138.197.134.69,1337,6,17/01/2018 01:55:44,11716491,9,7,334.0,3296.0,208.0,0.0,37.111111111111114,76.44024536270871,1448.0,0.0,470.85714285714283,674.8351474178536,309.81972332842656,1.365596576654222,781099.4000000001,2963826.686635149,1.1494331E7,2.0,1.1716491E7,1464561.375,4052881.237253036,1.1494331E7,40.0,162187.0,27031.16666666667,33357.76432806411,90806.0,51.0,0,0,0,0,296,232,0.7681480743679998,0.597448502286222,0.0,1448.0,213.5294117647059,472.25444911179216,223024.2647058823,0,0,0,1,0,0,0,0,0.0,226.875,37.111111111111114,470.85714285714283,0,0,0,0,0,0,9,334,7,3296,29200,235,2,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-138.197.134.69-44978-1337-6,131.202.242.189,44978,138.197.134.69,1337,6,17/01/2018 01:55:44,11716495,9,7,334.0,3296.0,208.0,0.0,37.111111111111114,76.44024536270871,1448.0,0.0,470.85714285714283,674.8351474178536,309.8196175562743,1.3655961104408785,781099.6666666666,2963834.36684751,1.1494348E7,2.0,1.1716495E7,1464561.875,4052887.971798679,1.1494348E7,46.0,162221.0,27036.833333333336,34184.46293517958,92905.0,52.0,0,0,0,0,296,232,0.7681478121229941,0.5974482983178843,0.0,1448.0,213.5294117647059,472.25444911179216,223024.2647058823,0,0,0,1,0,0,0,0,0.0,226.875,37.111111111111114,470.85714285714283,0,0,0,0,0,0,9,334,7,3296,29200,235,2,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-173.201.19.8-45578-443-6,131.202.242.189,45578,173.201.19.8,443,6,17/01/2018 01:55:44,11726413,10,7,330.0,4964.0,204.0,0.0,33.0,71.95832127002409,1368.0,0.0,709.1428571428571,647.1165347321992,451.45945311665207,1.4497186820897403,732900.8125,2852881.509210976,1.1430484E7,3.0,1.1726413E7,1302934.7777777778,3798140.4059569985,1.1430484E7,149.0,174074.0,29012.333333333336,42589.84366567535,85242.0,151.0,0,0,0,0,328,232,0.8527756953469061,0.5969429867428343,0.0,1368.0,294.11111111111103,516.3908561737604,266659.5163398693,0,0,0,1,0,0,0,0,0.0,311.4117647058824,33.0,709.1428571428571,0,0,0,0,0,0,10,330,7,4964,29200,122,2,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-173.201.19.8-45582-443-6,131.202.242.189,45582,173.201.19.8,443,6,17/01/2018 01:55:44,11726397,10,7,330.0,4964.0,204.0,0.0,33.0,71.95832127002409,1368.0,0.0,709.1428571428571,647.1165347321992,451.4600691073311,1.4497206601482109,732899.8125,2852884.804709465,1.14305E7,2.0,1.1726397E7,1302933.0,3798147.7858475964,1.14305E7,149.0,174210.0,29035.0,42296.193502489084,84239.0,150.0,0,0,0,0,328,232,0.8527768589107123,0.5969438012374986,0.0,1368.0,294.11111111111103,516.3908561737604,266659.5163398693,0,0,0,1,0,0,0,0,0.0,311.4117647058824,33.0,709.1428571428571,0,0,0,0,0,0,10,330,7,4964,29200,122,2,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-173.201.19.8-45580-443-6,131.202.242.189,45580,173.201.19.8,443,6,17/01/2018 01:55:44,11726424,10,7,330.0,4964.0,204.0,0.0,33.0,71.95832127002409,1368.0,0.0,709.1428571428571,647.1165347321992,451.45902962403545,1.4497173221776734,732901.5,2852889.697478961,1.1430521E7,2.0,1.1726424E7,1302936.0,3798153.0110502066,1.1430521E7,161.0,175290.0,29215.0,42304.122082842,84029.0,161.0,0,0,0,0,328,232,0.8527748953986314,0.596942426779042,0.0,1368.0,294.11111111111103,516.3908561737604,266659.5163398693,0,0,0,1,0,0,0,0,0.0,311.4117647058824,33.0,709.1428571428571,0,0,0,0,0,0,10,330,7,4964,29200,122,2,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-138.197.134.69-59706-443-6,131.202.242.189,59706,138.197.134.69,443,6,17/01/2018 01:55:44,11716803,10,8,338.0,5503.0,212.0,0.0,33.800000000000004,74.08373640685248,1448.0,0.0,687.875,673.9882231908804,498.5148252471258,1.5362552395905265,689223.7058823529,2801006.5241918787,1.1558569E7,2.0,1.1716803E7,1301867.0,3846367.709767164,1.1558569E7,92.0,97295.0,13899.285714285716,17432.20786087528,46982.0,201.0,0,0,0,0,328,264,0.853475133105848,0.6827801064846785,0.0,1448.0,307.42105263157896,539.0511536012426,290576.14619883045,0,0,0,1,0,0,0,0,0.0,324.5,33.8,687.875,0,0,0,0,0,0,10,338,8,5503,29200,235,2,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-138.197.134.69-59702-443-6,131.202.242.189,59702,138.197.134.69,443,6,17/01/2018 01:55:44,11716839,10,8,338.0,5503.0,212.0,0.0,33.800000000000004,74.08373640685248,1448.0,0.0,687.875,673.9882231908804,498.5132935598074,1.536250519444707,689225.8235294118,2801013.685050808,1.1558586E7,3.0,1.1716839E7,1301871.0,3846372.775540386,1.1558586E7,72.0,97593.0,13941.857142857143,18853.52634945314,50787.0,166.0,0,0,0,0,328,264,0.8534725108026149,0.6827780086420919,0.0,1448.0,307.42105263157896,539.0511536012426,290576.14619883045,0,0,0,1,0,0,0,0,0.0,324.5,33.8,687.875,0,0,0,0,0,0,10,338,8,5503,29200,235,2,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-138.197.134.69-59704-443-6,131.202.242.189,59704,138.197.134.69,443,6,17/01/2018 01:55:44,11716841,10,8,338.0,5503.0,212.0,0.0,33.800000000000004,74.08373640685248,1448.0,0.0,687.875,673.9882231908804,498.51320846634343,1.536250257215234,689225.9411764706,2801018.5101606227,1.1558601E7,3.0,1.1716841E7,1301871.2222222222,3846379.68494212,1.1558601E7,115.0,98600.0,14085.714285714286,19475.4517081914,52282.0,173.0,0,0,0,0,328,264,0.8534723651195745,0.6827778920956595,0.0,1448.0,307.42105263157896,539.0511536012426,290576.14619883045,0,0,0,1,0,0,0,0,0.0,324.5,33.8,687.875,0,0,0,0,0,0,10,338,8,5503,29200,235,2,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-138.197.134.69-59710-443-6,131.202.242.189,59710,138.197.134.69,443,6,17/01/2018 01:55:44,11716820,10,8,338.0,5503.0,212.0,0.0,33.800000000000004,74.08373640685248,1448.0,0.0,687.875,673.9882231908804,498.51410194916366,1.5362530106291639,689224.7058823529,2798956.908349514,1.1550614E7,2.0,1.171682E7,1301868.888888889,3843395.192591358,1.1550614E7,46.0,106581.0,15225.857142857141,17729.10288601364,49024.0,175.0,0,0,0,0,328,264,0.85347389479398,0.6827791158351839,0.0,1448.0,307.42105263157896,539.0511536012426,290576.14619883045,0,0,0,1,0,0,0,0,0.0,324.5,33.8,687.875,0,0,0,0,0,0,10,338,8,5503,29200,235,2,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-138.197.134.69-59700-443-6,131.202.242.189,59700,138.197.134.69,443,6,17/01/2018 01:55:44,11716892,10,8,338.0,5503.0,212.0,0.0,33.800000000000004,74.08373640685248,1448.0,0.0,687.875,673.9882231908804,498.51103859282824,1.5362435703939237,689228.9411764706,2796903.7354273223,1.1542623E7,2.0,1.1716892E7,1301876.888888889,3840413.81183169,1.1542623E7,117.0,116230.0,16604.285714285714,20292.574838384324,56866.0,172.0,0,0,0,0,328,264,0.8534686502188464,0.6827749201750771,0.0,1448.0,307.42105263157896,539.0511536012426,290576.14619883045,0,0,0,1,0,0,0,0,0.0,324.5,33.8,687.875,0,0,0,0,0,0,10,338,8,5503,29200,235,2,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-138.197.134.69-59708-443-6,131.202.242.189,59708,138.197.134.69,443,6,17/01/2018 01:55:53,2722579,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.7345976002900191,2722579.0,0.0,2722579.0,2722579.0,2722579.0,2722579.0,0.0,2722579.0,2722579.0,0,0,0,0,0,0,0,0,0,64,0,0.7345976002900191,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,413,-1,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-52.50.115.76-39372-80-6,131.202.242.189,39372,52.50.115.76,80,6,17/01/2018 01:55:52,3786600,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.5281783129984683,3786600.0,0.0,3786600.0,3786600.0,3786600.0,3786600.0,0.0,3786600.0,3786600.0,0,0,0,0,0,0,0,0,0,64,0,0.5281783129984683,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,685,-1,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-45.33.49.119-45602-80-6,131.202.242.189,45602,45.33.49.119,80,6,17/01/2018 01:55:52,3970610,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.5037009426763142,3970610.0,0.0,3970610.0,3970610.0,3970610.0,3970610.0,0.0,3970610.0,3970610.0,0,0,0,0,0,0,0,0,0,64,0,0.5037009426763142,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,1076,-1,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-173.201.19.8-45578-443-6,173.201.19.8,443,131.202.242.189,45578,6,17/01/2018 01:55:56,45,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,688888.8888888889,66666.66666666666,22.5,27.577164466275352,42.0,3.0,45.0,45.0,0.0,45.0,45.0,0,0,0,0,0,1,0,0,0,64,20,44444.444444444445,22222.222222222223,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,1,0,0,1,0,0,0,0.0,20.666666666666668,15.5,0.0,0,0,0,0,0,0,2,31,1,0,122,0,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-173.201.19.8-45582-443-6,173.201.19.8,443,131.202.242.189,45582,6,17/01/2018 01:55:56,5,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,6199999.999999999,600000.0,2.5,2.1213203435596424,4.0,1.0,5.0,5.0,0.0,5.0,5.0,0,0,0,0,0,1,0,0,0,64,20,399999.99999999994,199999.99999999997,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,1,0,0,1,0,0,0,0.0,20.666666666666668,15.5,0.0,0,0,0,0,0,0,2,31,1,0,122,0,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-173.201.19.8-45580-443-6,173.201.19.8,443,131.202.242.189,45580,6,17/01/2018 01:55:56,14,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,2214285.714285714,214285.7142857143,7.0,7.0710678118654755,12.0,2.0,14.0,14.0,0.0,14.0,14.0,0,0,0,0,0,1,0,0,0,64,20,142857.14285714287,71428.57142857143,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,1,0,0,1,0,0,0,0.0,20.666666666666668,15.5,0.0,0,0,0,0,0,0,2,31,1,0,122,0,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-52.218.16.107-49686-80-6,131.202.242.189,49686,52.218.16.107,80,6,17/01/2018 01:55:47,10188637,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3925942204045546,3396212.3333333335,5787109.153904594,1.0078287E7,30.0,1.0188637E7,5094318.5,7048395.847140291,1.0078287E7,110350.0,0,0,0,0,0,0,0,0,0,80,32,0.2944456653034159,0.09814855510113865,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,29200,0,20,0,0,0,0,0,0,0,0,CIC
131.202.242.189-23.211.101.130-59944-443-6,131.202.242.189,59944,23.211.101.130,443,6,17/01/2018 01:55:47,10196587,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3922881254286361,3398862.3333333335,5777405.101854494,1.0069633E7,44.0,1.0196587E7,5098293.5,7030535.744061081,1.0069633E7,126954.0,0,0,0,0,0,0,0,0,0,104,40,0.2942160940714771,0.09807203135715903,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-52.50.115.76-39376-80-6,131.202.242.189,39376,52.50.115.76,80,6,17/01/2018 01:55:47,10112121,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39556488693123826,3370707.0,5742876.942558407,1.0001704E7,30.0,1.0112121E7,5056060.5,6994196.112362342,1.0001704E7,110417.0,0,0,0,0,0,0,0,0,0,104,40,0.2966736651984287,0.09889122173280956,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,29200,26847,0,32,0,0,0,0,0,0,0,0,CIC
