Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
131.202.242.189-54.209.8.66-46526-443-6,131.202.242.189,46526,54.209.8.66,443,6,06/02/2018 04:23:20,14938329,1,4,0.0,77.0,0.0,0.0,0.0,0.0,46.0,0.0,19.25,23.05609102457165,5.154525650091118,0.33470945779812455,3734582.2500000005,7447367.107294335,1.4905609E7,2.0,0,0,0,0,0,1.4905631E7,4968543.666666666,8605751.017737053,1.4905609E7,2.0,0,0,0,0,32,128,0.0669418915596249,0.2677675662384996,0.0,46.0,12.833333333333334,20.439341150503523,417.7666666666667,0,0,0,0,1,0,0,0,4.0,15.4,0.0,19.25,0,0,0,0,0,0,1,0,4,77,245,114,0,32,32698.0,0.0,32698.0,32698.0,1.4905609E7,0.0,1.4905609E7,1.4905609E7,CIC
131.202.242.189-54.209.8.66-46526-443-6,131.202.242.189,46526,54.209.8.66,443,6,06/02/2018 04:23:35,78,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,25641.02564102564,78.0,0.0,78.0,78.0,78.0,78.0,0.0,78.0,78.0,0,0,0,0,0,0,0,0,0,64,0,25641.02564102564,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,245,-1,0,32,0,0,0,0,0,0,0,0,CIC
127.0.0.1-127.0.0.1-49464-46376-6,127.0.0.1,49464,127.0.0.1,46376,6,06/02/2018 04:23:20,15000780,8,0,96.0,0.0,74.0,0.0,12.0,25.62922439047157,0,0,0,0,6.3996672173047,0.5333056014420583,2142968.5714285714,5652564.890508669,1.4961739E7,19.0,1.500078E7,2142968.5714285714,5652564.890508669,1.4961739E7,19.0,0,0,0,0,0,0,0,0,0,264,0,0.5333056014420583,0.0,0.0,74.0,10.666666666666666,24.305349205473266,590.7499999999999,0,0,0,1,0,0,0,0,0.0,12.0,12.0,0.0,0,0,0,0,0,0,8,96,0,0,43690,-1,3,32,0,0,0,0,0,0,0,0,CIC
127.0.0.1-127.0.0.1-46376-49464-6,127.0.0.1,46376,127.0.0.1,49464,6,06/02/2018 04:23:20,15000817,6,0,46.0,0.0,30.0,0.0,7.666666666666666,12.67543556122103,0,0,0,0,3.066499644652688,0.39997821451991583,3000163.4,6708374.768178526,1.5000469E7,42.0,1.5000817E7,3000163.4,6708374.768178526,1.5000469E7,42.0,0,0,0,0,0,0,0,0,0,200,0,0.39997821451991583,0.0,0.0,30.0,6.571428571428571,11.92835756865606,142.28571428571428,0,0,0,1,1,0,0,0,0.0,7.666666666666667,7.666666666666667,0.0,0,0,0,0,0,0,6,46,0,0,43690,-1,2,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-52.60.72.11-36400-443-6,131.202.242.189,36400,52.60.72.11,443,6,06/02/2018 04:23:32,4034350,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.4957428086308823,4034350.0,0.0,4034350.0,4034350.0,4034350.0,4034350.0,0.0,4034350.0,4034350.0,0,0,0,0,0,0,0,0,0,64,0,0.4957428086308823,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,319,-1,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-52.60.72.11-36398-443-6,131.202.242.189,36398,52.60.72.11,443,6,06/02/2018 04:23:32,4034373,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.49573998239627315,4034373.0,0.0,4034373.0,4034373.0,4034373.0,4034373.0,0.0,4034373.0,4034373.0,0,0,0,0,0,0,0,0,0,64,0,0.49573998239627315,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,319,-1,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-52.60.72.11-36404-443-6,131.202.242.189,36404,52.60.72.11,443,6,06/02/2018 04:23:34,2018388,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.990889759550691,2018388.0,0.0,2018388.0,2018388.0,2018388.0,2018388.0,0.0,2018388.0,2018388.0,0,0,0,0,0,0,0,0,0,64,0,0.990889759550691,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,691,-1,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-35.169.161.71-59556-443-6,131.202.242.189,59556,35.169.161.71,443,6,06/02/2018 04:23:20,15462424,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19401873858846452,7731212.0,1.0886949757548805E7,1.5429448E7,32976.0,1.5462424E7,1.5462424E7,0.0,1.5462424E7,1.5462424E7,0,0,0,0,0,0,0,0,0,64,32,0.12934582572564302,0.06467291286282151,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,274,110,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-66.235.144.46-51244-443-6,131.202.242.189,51244,66.235.144.46,443,6,06/02/2018 04:23:17,18178482,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16503028140633527,9089241.0,1.2812902154320855E7,1.8149331E7,29151.0,1.8178482E7,1.8178482E7,0.0,1.8178482E7,1.8178482E7,0,0,0,0,0,0,0,0,0,64,32,0.11002018760422351,0.055010093802111755,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,29200,4674,0,32,0,0,0,0,0,0,0,0,CIC
131.202.242.189-66.235.144.46-51246-443-6,131.202.242.189,51246,66.235.144.46,443,6,06/02/2018 04:23:17,18178498,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16503013615316292,9089249.0,1.2812340711536592E7,1.8148942E7,29556.0,1.8178498E7,1.8178498E7,0.0,1.8178498E7,1.8178498E7,0,0,0,0,0,0,0,0,0,64,32,0.11002009076877528,0.05501004538438764,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,29200,4674,0,32,0,0,0,0,0,0,0,0,CIC
